Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
apache_struts-examples,org.apache.examples.struts.interceptors,ExceptionHandlerInterceptor,doIntercept,Long Statement,The length of the statement "HttpHeaders httpHeaders=new DefaultHttpHeaders().disableCaching().withStatus(HttpServletResponse.SC_BAD_REQUEST).renderResult(Action.INPUT);" is 140.,30
apache_struts-examples,org.apache.examples.struts.models,Order,equals,Long Statement,The length of the statement "return new EqualsBuilder().append(this.id`rhs.id).append(this.clientName`rhs.clientName).append(this.amount`rhs.amount).isEquals();" is 131.,50
apache_struts-examples,org.apache.examples.struts.actions.data,OrderControllerTest,testIndex,Magic Number,The method contains a magic number: 3,29
apache_struts-examples,org.apache.examples.struts.actions.data,OrderControllerTest,testShow,Magic Number,The method contains a magic number: 33,43
apache_struts-examples,org.apache.examples.struts.actions.data,OrderControllerTest,testShowResult,Magic Number,The method contains a magic number: 33,59
apache_struts-examples,org.apache.examples.struts.actions.data,OrderControllerTest,testDelete,Magic Number,The method contains a magic number: 400,67
apache_struts-examples,org.apache.examples.struts.actions.data,OrderControllerTest,testValidation,Long Statement,The length of the statement "assertThat(orderController.getFieldErrors().get("amount").get(0)`is(equalTo("Order amount needs to be between 10 and 666")));" is 125.,79
apache_struts-examples,org.apache.examples.struts.actions.data,OrderControllerTest,testValidation,Magic Number,The method contains a magic number: 406,79
apache_struts-examples,org.apache.examples.struts.actions.data,OrderControllerTest,testValidation,Magic Number,The method contains a magic number: 2,79
apache_struts-examples,org.apache.examples.struts.actions.data,OrderControllerTest,testCreate,Magic Number,The method contains a magic number: 85,96
apache_struts-examples,org.apache.struts.examples.mailreader2,ApplicationListener,calculatePath,Magic Number,The method contains a magic number: 1024,163
apache_struts-examples,org.apache.struts.examples.mailreader2,ApplicationListener,calculatePath,Magic Number,The method contains a magic number: 1024,163
apache_struts-examples,org.apache.struts.examples.mailreader2,ApplicationListener,calculatePath,Magic Number,The method contains a magic number: 1024,163
apache_struts-examples,org.apache.struts.examples.mailreader2.dao.impl.memory,MemoryUserDatabase,open,Empty catch clause,The method has an empty catch block.,114
apache_struts-examples,org.apache.struts.examples.mailreader2.dao.impl.memory,MemoryUserDatabase,save,Complex Method,Cyclomatic complexity of the method is 10,171
apache_struts-examples,org.demo,ProduceAction,execute,Magic Number,The method contains a magic number: 2,33
apache_struts-examples,org.apache.struts.crud.model,Person,Person,Long Parameter List,The method has 10 parameters. ,29
apache_struts-examples,org.apache.struts.crud.model,Person,toString,Long Statement,The length of the statement "return "Id: " + getPersonId() + " | "+ "First Name: "+ getFirstName()+ " | "+ " Last Name: "+ getLastName()+ " | "+ " Favorite Sport: "+ getSport()+ " | "+ " Gender: "+ getGender()+ " | "+ " Country: "+ getCountry()+ " | "+ " Over 21: "+ isOver21()+ " | "+ " Car models: "+ Arrays.asList(getCarModels())+ " | "+ " Email: "+ getEmail()+ " | "+ " Phone: "+ getPhoneNumber();" is 372.,129
apache_struts-examples,org.apache.struts.crud.model,Country,equals,Long Statement,The length of the statement "return (o != null) && (o instanceof Country) && (((Country)o).getCountryId() != null)&& (countryId.equals(((Country)o).getCountryId()));" is 136.,42
apache_struts-examples,org.apache.struts2.shiro.example.action,LoginAction,execute,Long Statement,The length of the statement "addActionError("The account for username '" + token.getPrincipal() + "' is locked. "+ "Please contact your administrator to unlock it.");" is 137.,32
apache_struts-examples,org.apache.strutsexamples.web,TilesUnknownHandler,handleUnknownResult,Long Statement,The length of the statement "LOG.warn("Couldn't find tiles definition for namespace {}` action name {} and result code {}"`namespace`actionName`resultCode);" is 127.,32
