Class,Assertion roulette,Conditional test logic,Constructor initialization,Eager test,Empty test,Exception handling,Ignored tests,Unknown test,Total
sindicetech_siren.com.sindicetech.siren.qparser.tree.dsl.QueryBuilder,0,0,0,0,0,0,0,3,3
sindicetech_siren.com.sindicetech.siren.qparser.tree.dsl.NodeQuery,0,0,0,0,0,0,0,1,1
sindicetech_siren.com.sindicetech.siren.qparser.tree.dsl.AbstractBooleanQuery,0,0,0,0,0,0,0,3,3
sindicetech_siren.com.sindicetech.siren.qparser.tree.dsl.ConciseQueryBuilder,0,0,0,0,0,0,0,2,2
sindicetech_siren.com.sindicetech.siren.qparser.tree.dsl.ConciseNodeQuery,0,0,0,0,0,0,0,1,1
sindicetech_siren.com.sindicetech.siren.qparser.tree.storage.SimpleJsonByQueryExtractor,0,0,0,0,0,0,0,0,0
sindicetech_siren.com.sindicetech.siren.qparser.keyword.ExtendedKeywordQueryParser,1,0,0,0,0,0,0,0,1
sindicetech_siren.com.sindicetech.siren.search.node.DatatypedNodeQuery,0,0,0,0,0,0,0,7,7
sindicetech_siren.com.sindicetech.siren.search.node.NodeNumericRangeQuery,1,0,0,1,0,0,0,8,10
sindicetech_siren.com.sindicetech.siren.qparser.keyword.nodes.TwigQueryNode,1,0,0,1,0,0,0,0,2
sindicetech_siren.com.sindicetech.siren.qparser.keyword.ConciseKeywordQueryParser,7,0,0,7,0,0,0,0,14
sindicetech_siren.com.sindicetech.siren.analysis.ConciseJsonTokenizer,0,0,0,0,0,0,0,0,0
sindicetech_siren.com.sindicetech.siren.analysis.AnyURIAnalyzer,0,0,0,0,0,0,0,0,0
sindicetech_siren.com.sindicetech.siren.analysis.ConciseJsonAnalyzer,1,0,0,0,0,0,0,0,1
sindicetech_siren.com.sindicetech.siren.analysis.TupleTokenizer,0,0,0,0,0,0,0,2,2
sindicetech_siren.com.sindicetech.siren.analysis.filter.VIntPayloadCodec,3,0,0,3,0,0,0,0,6
sindicetech_siren.com.sindicetech.siren.search.node.TwigQuery,5,0,0,5,0,0,0,0,10
sindicetech_siren.com.sindicetech.siren.search.spans.BooleanSpanQuery,3,0,0,3,0,0,0,0,6
sindicetech_siren.com.sindicetech.siren.search.spans.MultiTermSpanQuery,2,0,0,2,0,0,0,0,4
sindicetech_siren.com.sindicetech.siren.search.spans.OrSpanQuery,3,0,0,3,0,0,0,0,6
sindicetech_siren.com.sindicetech.siren.search.spans.NotSpanQuery,3,0,0,3,0,0,0,0,6
sindicetech_siren.com.sindicetech.siren.search.spans.NodeSpanQuery,3,0,0,3,0,0,0,0,6
sindicetech_siren.com.sindicetech.siren.search.spans.NearSpanQuery,3,0,0,3,0,0,0,0,6
sindicetech_siren.com.sindicetech.siren.search.spans.PositionCheckSpanQuery,3,0,0,3,0,0,0,0,6
sindicetech_siren.com.sindicetech.siren.search.node.NodeTermRangeQuery,1,0,0,1,0,0,0,0,2
sindicetech_siren.com.sindicetech.siren.search.node.MultiNodeTermQuery,0,0,0,0,0,0,0,0,0
sindicetech_siren.com.sindicetech.siren.search.node.NodeScorer,46,0,0,46,0,0,0,0,92
sindicetech_siren.com.sindicetech.siren.search.node.LuceneProxyNodeQuery,0,0,0,0,0,0,0,1,1
sindicetech_siren.com.sindicetech.siren.search.node.NodeBooleanQuery,3,0,0,1,0,0,0,0,4
sindicetech_siren.com.sindicetech.siren.search.node.LuceneProxyNodeScorer,2,0,0,2,0,0,0,0,4
sindicetech_siren.com.sindicetech.siren.search.node.NodeTermScorer,3,0,0,3,0,0,0,0,6
sindicetech_siren.com.sindicetech.siren.search.node.NodePhraseScorer,7,0,0,7,0,0,0,0,14
sindicetech_siren.com.sindicetech.siren.search.node.NodeQuery,1,0,0,1,0,0,0,0,2
sindicetech_siren.com.sindicetech.siren.search.node.NodeBooleanScorer,1,0,0,1,0,0,0,0,2
sindicetech_siren.com.sindicetech.siren.search.node.NodeDisjunctionScorerQueue,6,0,0,6,0,0,0,0,12
sindicetech_siren.com.sindicetech.siren.util.NodeUtils,4,0,0,0,0,0,0,0,4
sindicetech_siren.com.sindicetech.siren.util.XSDPrimitiveTypeParser,1,0,0,0,0,3,0,3,7
sindicetech_siren.com.sindicetech.siren.index.codecs.siren10.DocsFreqBlockIndexOutput,0,0,0,0,0,0,0,0,0
sindicetech_siren.com.sindicetech.siren.index.codecs.block.BlockCompressor,1,0,0,1,0,0,0,0,2
GrammarViz2_grammarviz2_src.net.seninp.grammarviz.GrammarVizAnomaly,1,0,0,1,0,1,0,0,3
GrammarViz2_grammarviz2_src.net.seninp.tinker.Interval,4,0,0,3,0,0,0,0,7
hmsonline_storm-cassandra-cql.com.hmsonline.trident.cql.CqlClientFactory,2,0,0,0,0,0,0,1,3
hmsonline_storm-cassandra-cql.com.hmsonline.trident.cql.CassandraCqlStateUpdater,1,0,0,0,0,0,0,0,1
hmsonline_storm-cassandra-cql.com.hmsonline.trident.cql.incremental.CassandraCqlIncrementalStateFactory,2,0,0,1,0,0,0,0,3
lumifyio_securegraph.org.securegraph.Metadata,4,2,0,4,0,0,0,0,10
lumifyio_securegraph.org.securegraph.elasticsearch.ElasticSearchSearchIndex,0,0,0,0,0,0,0,0,0
lumifyio_securegraph.org.securegraph.GraphBaseWithSearchIndex,1,0,0,1,0,0,0,0,2
lumifyio_securegraph.org.securegraph.Graph,28,3,0,27,0,1,0,3,62
lumifyio_securegraph.org.securegraph.accumulo.AccumuloGraph,1,1,0,1,0,0,0,0,3
lumifyio_securegraph.org.securegraph.ElementBuilder,20,6,0,19,0,4,0,3,52
lumifyio_securegraph.org.securegraph.VertexBuilder,2,0,0,2,0,0,0,1,5
lumifyio_securegraph.org.securegraph.DefinePropertyBuilder,2,0,0,2,0,0,0,0,4
lumifyio_securegraph.org.securegraph.mutation.ElementMutation,0,0,0,0,0,0,0,2,2
lumifyio_securegraph.org.securegraph.query.DefaultGraphQueryIterable,5,0,0,5,0,0,0,0,10
openscore_score-actions.io.cloudslang.content.abbyy.entities.inputs.ProcessImageInput,4,0,0,4,0,4,0,1,13
openscore_score-actions.io.cloudslang.content.abbyy.entities.inputs.ProcessTextFieldInput,0,0,0,0,0,0,0,0,0
openscore_score-actions.io.cloudslang.content.abbyy.utils.EncodingUtils,1,0,0,0,0,0,0,0,1
openscore_score-actions.io.cloudslang.content.abbyy.utils.InputParser,1,0,0,1,0,8,0,5,15
openscore_score-actions.io.cloudslang.content.abbyy.utils.ResultUtils,3,0,0,0,0,0,0,0,3
openscore_score-actions.io.cloudslang.content.abbyy.http.AbbyyResponseParser,0,0,0,0,0,0,0,8,8
openscore_score-actions.io.cloudslang.content.abbyy.http.HttpClient,0,0,0,0,0,0,0,2,2
openscore_score-actions.io.cloudslang.content.abbyy.http.AbbyyApi,3,0,0,3,0,3,0,4,13
openscore_score-actions.io.cloudslang.content.abbyy.services.AbbyyService,0,0,0,0,0,3,0,1,4
openscore_score-actions.io.cloudslang.content.abbyy.entities.responses.AbbyyResponse,1,0,0,1,0,3,0,1,6
openscore_score-actions.io.cloudslang.content.abbyy.entities.inputs.AbbyyInput,0,0,0,0,0,0,0,0,0
openscore_score-actions.io.cloudslang.content.abbyy.validators.AbbyyInputValidator,0,0,0,0,0,0,0,0,0
apache_struts.com.opensymphony.xwork2.Result,1,0,0,0,0,1,0,0,2
apache_struts.com.opensymphony.xwork2.DefaultActionProxy,1,0,0,0,0,1,0,0,2
apache_struts.com.opensymphony.xwork2.util.NamedVariablePatternMatcher,3,0,0,0,0,0,0,0,3
apache_struts.com.opensymphony.xwork2.validator.validators.RequiredFieldValidator,3,0,0,3,0,0,0,0,6
apache_struts.org.apache.struts2.conversion.UploadedFileConverter,2,0,0,0,0,0,0,0,2
apache_struts.org.apache.struts2.dispatcher.multipart.JakartaStreamMultiPartRequest,0,0,0,0,0,0,0,0,0
apache_struts.org.apache.struts2.StrutsJUnit4TestCase,3,0,0,3,0,0,0,0,6
apache_struts.com.opensymphony.xwork2.ActionContext,2,0,0,2,0,0,0,0,4
apache_struts.org.apache.struts2.dispatcher.mapper.ActionMapping,1,0,0,1,0,0,0,0,2
apache_struts.org.apache.struts2.config.entities.ConstantConfig,5,0,0,4,0,0,0,0,9
apache_struts.org.apache.struts2.config.entities.BeanConfig,2,0,0,2,0,0,0,0,4
apache_struts.org.apache.struts2.config.StrutsJavaConfigurationProvider,1,0,0,1,0,0,0,0,2
apache_struts.org.apache.struts2.util.URLDecoderUtil,1,0,0,0,0,0,0,0,1
apache_struts.org.apache.struts2.showcase.filedownload.FileDownloadAction,0,0,0,0,0,0,0,0,0
apache_struts.org.apache.struts2.tiles.StrutsTilesAnnotationProcessor,5,0,0,2,0,0,0,0,7
apache_struts.org.apache.struts.beanvalidation.constraints.impl.FieldMatchValidator,0,0,0,0,0,0,0,0,0
apache_struts.org.apache.struts2.json.JSONReader,4,0,0,0,0,0,0,0,4
apache_struts.org.apache.struts2.json.JSONWriter,0,0,0,0,0,0,0,4,4
apache_struts.org.apache.struts2.cdi.CdiObjectFactory,2,0,0,0,0,0,0,0,2
apache_struts.org.apache.struts2.osgi.OsgiUtil,4,0,0,0,0,0,0,0,4
google_guava.com.google.common.graph.ImmutableValueGraph,3,0,0,3,0,0,0,0,6
google_guava.com.google.common.graph.ValueGraphBuilder,70,0,0,56,0,22,0,3,151
google_guava.com.google.common.graph.ImmutableNetwork,3,0,0,3,0,0,0,0,6
google_guava.com.google.common.graph.NetworkBuilder,54,0,0,48,0,12,0,15,129
google_guava.com.google.common.graph.GraphBuilder,30,0,0,30,0,0,0,33,93
google_guava.com.google.common.graph.Graph,15,0,0,3,0,0,0,0,18
google_guava.com.google.common.graph.ValueGraph,0,0,0,0,0,0,0,3,3
google_guava.com.google.common.graph.Network,36,0,0,12,0,0,0,0,48
google_guava.com.google.common.collect.ImmutableList,0,0,0,0,0,0,0,3,3
google_guava.com.google.common.collect.Lists,18,0,0,0,0,0,0,120,138
google_guava.com.google.common.graph.MapIteratorCache,9,0,0,6,0,0,0,0,15
google_guava.com.google.common.graph.ElementOrder,33,0,0,33,0,0,0,0,66
google_guava.com.google.common.graph.EndpointPair,9,0,0,9,0,0,0,0,18
google_guava.com.google.common.testing.EqualsTester,0,0,0,0,0,0,0,3,3
google_guava.com.google.common.testing.ClassSanityTester,0,0,0,0,0,6,0,6,12
eXparity_hamcrest-date.org.exparity.hamcrest.date.Moments,0,0,0,0,0,0,0,0,0
eXparity_hamcrest-date.org.exparity.hamcrest.date.DateMatchers,4,0,0,0,0,0,0,0,4
eXparity_hamcrest-date.org.exparity.hamcrest.date.SqlDateMatchers,2,0,0,0,0,0,0,0,2
eXparity_hamcrest-date.org.exparity.hamcrest.date.LocalDateMatchers,2,0,0,0,0,0,0,0,2
eXparity_hamcrest-date.org.exparity.hamcrest.date.LocalDateTimeMatchers,2,0,0,0,0,0,0,0,2
eXparity_hamcrest-date.org.exparity.hamcrest.date.ZonedDateTimeMatchers,2,0,0,0,0,0,0,0,2
eXparity_hamcrest-date.org.exparity.hamcrest.date.OffsetDateTimeMatchers,2,0,0,0,0,0,0,0,2
eXparity_hamcrest-date.org.exparity.hamcrest.date.InstantMatchers,2,0,0,0,0,0,0,0,2
eXparity_hamcrest-date.org.exparity.hamcrest.date.core.TemporalMatcher,0,0,0,0,0,0,0,0,0
eXparity_hamcrest-date.org.exparity.hamcrest.date.LocalTimeMatchers,0,0,0,0,0,0,0,0,0
shilad_wikibrain.org.wikibrain.conf.Configuration,3,0,0,3,0,0,0,2,8
shilad_wikibrain.org.wikibrain.utils.WpIOUtils,4,0,0,0,0,0,0,1,5
shilad_wikibrain.org.wikibrain.utils.ZipDir,1,0,0,1,0,0,0,0,2
shilad_wikibrain.org.wikibrain.utils.ObjectDb,2,0,0,1,0,0,0,0,3
shilad_wikibrain.org.wikibrain.utils.AtomicLongSet,2,0,0,2,0,0,1,1,6
shilad_wikibrain.org.wikibrain.utils.JvmUtils,2,0,0,0,0,0,0,0,2
shilad_wikibrain.org.wikibrain.utils.Scoreboard,3,0,0,3,0,0,0,0,6
shilad_wikibrain.org.wikibrain.utils.AtomicIntSet,2,0,0,2,0,0,1,1,6
shilad_wikibrain.org.wikibrain.utils.AtomicByteArray,1,0,0,1,0,0,0,0,2
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.properties.PropertiesFile,11,0,0,9,0,0,0,0,20
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.configuration.JMeterProcessJVMSettings,5,0,0,5,0,0,0,0,10
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.configuration.RemoteArgumentsArrayBuilder,2,0,0,0,0,0,0,0,2
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.configuration.RepositoryConfiguration,1,0,0,1,0,0,0,0,2
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.configuration.ArtifactHelpers,0,0,0,0,0,0,0,1,1
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.configuration.ProxyConfiguration,0,0,0,0,0,0,0,0,0
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.configuration.JMeterArgumentsArray,14,0,0,14,0,0,0,0,28
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.configuration.RemoteConfiguration,2,0,0,2,0,0,0,0,4
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.json.TestConfigurationWrapper,0,0,0,0,0,0,0,0,0
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.json.TestConfiguration,5,0,0,5,0,0,0,0,10
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.utility.UtilityFunctions,2,0,0,0,0,0,0,0,2
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.results.ResultScanner,12,0,0,12,0,0,3,3,30
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.testrunner.TestManager,3,0,0,3,0,0,0,0,6
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.testrunner.TestFailureDecider,9,0,0,9,0,0,0,0,18
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.testrunner.JMeterProcessBuilder,1,0,0,1,0,0,0,0,2
jmeter-maven-plugin_jmeter-maven-plugin.com.lazerycode.jmeter.mojo.AbstractJMeterMojo,3,0,0,1,0,0,0,0,4
vinhkhuc_jcrfsuite.com.github.jcrfsuite.example.Train,0,0,0,0,0,0,0,1,1
vinhkhuc_jcrfsuite.com.github.jcrfsuite.CrfTrainer,2,0,0,2,0,0,0,0,4
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.GerritInitializer,0,0,0,0,0,0,0,4,4
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.GerritConfiguration,2,0,0,2,0,0,0,0,4
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.GerritPostJob,11,0,0,10,0,0,0,3,24
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.utils.MessageUtils,0,0,0,0,0,0,0,0,0
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.gerrit.factory.GerritFacadeFactory,0,0,0,0,0,0,0,0,0
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.gerrit.factory.GerritConnectorFactory,0,0,0,0,0,0,0,0,0
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.gerrit.utils.ReviewUtils,2,0,0,0,0,0,0,0,2
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.gerrit.GerritFacade,2,0,0,0,0,0,0,0,2
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.gerrit.review.ReviewInput,8,0,0,8,0,0,0,0,16
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.gerrit.review.ReviewFileComment,0,0,0,0,0,0,0,0,0
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.gerrit.review.ReviewLineComment,1,0,0,1,0,0,0,0,2
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.gerrit.network.rest.GerritRestConnector,0,0,0,0,0,0,0,0,0
tech-advantage_sonar-gerrit-plugin.fr.techad.sonar.gerrit.GerritConnector,4,0,0,4,0,0,0,0,8
apache_knox.org.apache.knox.gateway.webappsec.filter.XContentTypeOptionsFilter,2,0,0,2,0,2,0,0,6
apache_knox.org.apache.knox.gateway.webappsec.filter.StrictTransportFilter,2,0,0,2,0,2,0,0,6
apache_knox.org.apache.knox.gateway.webappsec.filter.XSSProtectionFilter,2,0,0,2,0,2,0,0,6
apache_knox.org.apache.knox.gateway.webappsec.filter.XFrameOptionsFilter,2,0,0,2,0,2,0,0,6
apache_knox.org.apache.knox.gateway.encrypturi.impl.EncryptUriDeploymentContributor,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.services.security.AliasService,4,0,0,4,0,0,0,1,9
apache_knox.org.apache.knox.gateway.encrypturi.api.EncryptUriDescriptor,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.encrypturi.api.DecryptUriDescriptor,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.GatewayTestDriver,0,0,0,0,0,0,0,0,0
apache_knox.org.apache.knox.gateway.GatewayFilter,2,0,0,2,0,0,0,2,6
apache_knox.org.apache.knox.gateway.config.GatewayConfig,21,0,0,17,0,2,0,2,42
apache_knox.org.apache.knox.gateway.GatewayServer,0,0,0,0,0,0,0,2,2
apache_knox.org.apache.knox.gateway.GatewayForwardingServlet,0,0,0,0,0,0,0,1,1
apache_knox.org.apache.knox.gateway.dispatch.AbstractGatewayDispatch,0,0,0,0,0,0,0,0,0
apache_knox.org.apache.knox.test.TestUtils,30,0,0,30,0,1,0,1,62
apache_knox.org.apache.knox.gateway.filter.rewrite.impl.CookieScopeResponseWrapper,8,0,0,0,0,0,0,0,8
apache_knox.org.apache.knox.gateway.filter.rewrite.impl.UrlRewriteResponse,2,0,0,0,0,0,0,0,2
apache_knox.org.apache.knox.gateway.filter.rewrite.api.UrlRewriteProcessor,6,0,0,6,0,0,0,2,14
apache_knox.org.apache.knox.gateway.filter.rewrite.impl.UrlRewriteRequest,0,0,0,0,0,0,0,2,2
apache_knox.org.apache.knox.gateway.filter.rewrite.impl.FrontendFunctionProcessor,1,0,0,1,0,1,0,0,3
apache_knox.org.apache.knox.gateway.filter.rewrite.impl.UrlRewriteContextImpl,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.filter.rewrite.impl.UrlRewriteStepProcessorState,3,0,0,3,0,0,0,0,6
apache_knox.org.apache.knox.gateway.filter.rewrite.api.UrlRewriteRulesDescriptorFactory,18,1,0,14,0,5,0,0,38
apache_knox.org.apache.knox.test.mock.MockRequestMatcher,12,0,0,12,0,0,0,0,24
apache_knox.org.apache.knox.gateway.filter.rewrite.api.FrontendFunctionDescriptor,0,0,0,0,0,0,0,0,0
apache_knox.org.apache.knox.gateway.filter.rewrite.api.UrlRewriteServletEnvironment,0,0,0,0,0,0,0,0,0
apache_knox.org.apache.knox.gateway.util.urltemplate.Parser,23,0,0,23,0,0,0,9,55
apache_knox.org.apache.knox.gateway.pac4j.config.AzureADClientConfigurationDecorator,0,0,0,0,0,0,0,0,0
apache_knox.org.apache.knox.gateway.pac4j.config.SAML2ClientConfigurationDecorator,1,0,0,0,0,0,0,0,1
apache_knox.org.apache.knox.gateway.pac4j.config.Pac4jClientConfigurationDecorator,1,0,0,0,0,0,0,0,1
apache_knox.org.apache.knox.gateway.pac4j.session.KnoxSessionStore,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.preauth.filter.IPValidator,0,0,0,0,0,0,0,0,0
apache_knox.org.apache.knox.gateway.preauth.filter.HeaderPreAuthFederationFilter,4,0,0,4,0,0,0,0,8
apache_knox.org.apache.knox.gateway.preauth.filter.PreAuthService,5,0,0,4,0,1,0,0,10
apache_knox.org.apache.knox.gateway.preauth.filter.DefaultValidator,0,0,0,0,0,0,0,0,0
apache_knox.org.apache.knox.gateway.provider.federation.jwt.filter.AbstractJWTFilter,19,0,0,19,0,19,0,0,57
apache_knox.org.apache.knox.gateway.provider.federation.jwt.filter.JWTFederationFilter,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.provider.federation.jwt.filter.SignatureVerificationCache,4,0,0,2,0,0,0,0,6
apache_knox.org.apache.knox.gateway.filter.AclParser,3,0,0,2,0,2,0,0,7
apache_knox.org.apache.knox.gateway.filter.CompositeEnumeration,3,0,0,3,0,0,0,0,6
apache_knox.org.apache.knox.gateway.filter.RedirectToUrlFilter,0,0,0,0,0,0,0,0,0
apache_knox.org.apache.knox.gateway.deploy.impl.ServiceDefinitionDeploymentContributor,3,0,0,3,0,0,0,0,6
apache_knox.org.apache.knox.gateway.deploy.impl.ShiroDeploymentContributor,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.descriptor.ResourceDescriptor,2,0,0,1,0,1,0,1,5
apache_knox.org.apache.knox.gateway.deploy.impl.CompositeAuthzDeploymentContributor,3,0,0,0,0,0,0,0,3
apache_knox.org.apache.knox.gateway.service.metadata.ServiceModel,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.util.HttpUtils,1,0,0,0,0,0,0,0,1
apache_knox.org.apache.knox.gateway.util.Urls,4,0,0,1,0,0,0,0,5
apache_knox.org.apache.knox.gateway.util.MimeTypeMap,1,0,0,0,0,0,0,0,1
apache_knox.org.apache.knox.gateway.util.StringUtils,2,0,0,0,0,0,0,0,2
apache_knox.org.apache.knox.gateway.util.Tokens,1,0,0,0,0,0,0,0,1
apache_knox.org.apache.knox.gateway.util.CookieUtils,1,0,0,0,0,0,0,0,1
apache_knox.org.apache.knox.gateway.util.JsonUtils,2,0,0,0,0,0,0,0,2
apache_knox.org.apache.knox.gateway.util.PasswordUtils,0,0,0,0,0,0,0,0,0
apache_knox.org.apache.knox.gateway.util.JsonPath,7,0,0,0,0,2,0,0,9
apache_knox.org.apache.knox.gateway.util.IpAddressValidator,2,0,0,0,0,0,0,0,2
apache_knox.org.apache.knox.gateway.util.ServiceDefinitionsLoader,1,1,0,1,0,0,0,0,3
apache_knox.org.apache.knox.gateway.util.KnoxCLI,28,2,0,17,0,0,0,0,47
apache_knox.org.apache.knox.gateway.util.JDBCUtils,6,0,0,5,0,0,0,0,11
apache_knox.org.apache.knox.gateway.util.RegExUtils,4,0,0,0,0,0,0,0,4
apache_knox.org.apache.knox.gateway.plang.Interpreter,2,0,0,0,0,0,0,0,2
apache_knox.org.apache.knox.gateway.plang.AbstractSyntaxTree,7,0,0,0,0,0,0,0,7
apache_knox.org.apache.knox.gateway.audit.log4j.appender.JdbmQueue,1,0,0,0,0,0,0,0,1
apache_knox.org.apache.knox.gateway.audit.api.AuditService,2,0,0,2,0,0,0,0,4
apache_knox.org.apache.knox.gateway.audit.log4j.layout.AuditLayout,3,0,0,3,0,0,0,0,6
apache_knox.org.apache.knox.gateway.topology.discovery.ambari.AmbariConfigurationMonitor,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.topology.discovery.ambari.AmbariComponent,6,0,0,6,0,0,0,0,12
apache_knox.org.apache.knox.gateway.topology.discovery.ambari.AmbariCluster,8,0,0,8,0,0,0,0,16
apache_knox.org.apache.knox.gateway.topology.discovery.ambari.AmbariDynamicServiceURLCreator,2,0,0,2,0,0,0,11,15
apache_knox.org.apache.knox.gateway.topology.discovery.ambari.WebHdfsUrlCreator,6,0,0,6,0,0,0,0,12
apache_knox.org.apache.knox.gateway.topology.discovery.ServiceDiscoveryConfig,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.topology.discovery.ambari.AmbariServiceDiscovery,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.topology.Service,0,0,0,0,0,0,0,0,0
apache_knox.org.apache.knox.gateway.topology.Topology,8,0,0,1,0,0,0,0,9
apache_knox.org.apache.knox.gateway.ha.provider.impl.BaseZookeeperURLManager,1,0,0,0,0,0,0,0,1
apache_knox.org.apache.knox.gateway.ha.provider.HaServiceConfig,3,0,0,3,0,0,0,0,6
apache_knox.org.apache.knox.gateway.ha.provider.impl.HaDescriptorManager,5,0,0,5,0,0,0,0,10
apache_knox.org.apache.knox.gateway.ha.provider.impl.HaDescriptorFactory,15,0,0,15,0,6,0,0,36
apache_knox.org.apache.knox.gateway.ha.provider.impl.HS2ZookeeperURLManager,2,0,0,2,0,0,0,0,4
apache_knox.org.apache.knox.gateway.ha.provider.impl.AtlasZookeeperURLManager,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.ha.provider.HaProvider,3,0,0,3,0,1,0,0,7
apache_knox.org.apache.knox.gateway.ha.provider.impl.DefaultURLManager,4,0,0,3,0,1,0,0,8
apache_knox.org.apache.knox.gateway.ha.provider.URLManagerLoader,2,0,0,0,0,0,0,0,2
apache_knox.org.apache.knox.gateway.ha.dispatch.ConfigurableHADispatch,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.ha.deploy.HaProviderDeploymentContributor,4,0,0,4,0,0,0,0,8
apache_knox.org.apache.knox.gateway.service.config.remote.zk.RemoteConfigurationRegistryJAASConfig,1,0,0,0,0,1,0,0,2
apache_knox.org.apache.knox.gateway.service.config.remote.config.RemoteConfigurationRegistriesParser,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.shirorealm.KnoxLdapRealm,0,0,0,0,0,0,0,0,0
apache_knox.org.apache.knox.gateway.shirorealm.KnoxPamRealm,0,0,0,0,0,0,0,1,1
apache_knox.org.apache.hadoop.gateway.shirorealm.KnoxPamRealm,0,0,0,0,0,0,0,0,0
apache_knox.org.apache.knox.gateway.util.urltemplate.Template,4,0,0,4,0,0,0,0,8
apache_knox.org.apache.knox.gateway.util.urltemplate.Matcher,15,0,0,15,0,0,0,0,30
apache_knox.org.apache.knox.gateway.util.urltemplate.Token,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.util.urltemplate.Segment,3,0,0,0,0,0,0,0,3
apache_knox.org.apache.knox.gateway.util.urltemplate.Expander,9,0,0,9,0,1,0,0,19
apache_knox.org.apache.knox.gateway.util.urltemplate.Function,2,0,0,1,0,0,0,0,3
apache_knox.org.apache.knox.gateway.util.urltemplate.Rewriter,5,0,0,5,0,0,0,0,10
apache_knox.org.apache.knox.gateway.hostmap.impl.HostmapDeploymentContributor,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.hostmap.api.HostmapFunctionDescriptor,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.identityasserter.filter.NoImpersonationFilter,2,0,0,2,0,0,0,0,4
apache_knox.org.apache.knox.test.mock.MockHttpServletRequest,6,0,0,6,0,0,0,0,12
apache_knox.org.apache.knox.gateway.identityasserter.filter.IdentityAsserterFilter,2,0,0,2,0,0,0,0,4
apache_knox.org.apache.knox.gateway.rm.dispatch.RMHaDispatch,2,0,0,2,0,2,0,0,6
apache_knox.org.apache.knox.gateway.identityasserter.concat.filter.ConcatIdentityAssertionFilter,1,0,0,1,0,0,0,0,2
apache_knox.org.apache.knox.gateway.session.control.ConcurrentSessionVerifier,5,0,0,5,0,0,0,0,10
apache_knox.org.apache.knox.gateway.identityasserter.switchcase.SwitchCaseIdentityAssertionFilter,8,0,0,8,0,0,0,0,16
apache_knox.org.apache.knox.gateway.service.definition.ServiceDefinition,2,0,0,2,0,0,0,0,4
apache_knox.org.apache.knox.gateway.service.definition.ServiceDefinitionComparator,0,0,0,0,0,0,0,0,0
apache_knox.org.apache.knox.gateway.svcregfunc.impl.ServiceMappedUrlFunctionProcessor,3,0,0,3,0,1,0,0,7
