Repo,TotalTestabilitySmells,TotalTestSmells,LOC,NoOfTests,TyS_normalized, TS_normalized
rmagen_elastic-gremlin.org.elasticgremlin.queryhandler.elasticsearch.helpers.TimingAccessor,0,1,51,1,0.0,1.0
openhab_openhab2.org.openhab.binding.mqtt.generic.tools.WaitForTopicValue,0,0,58,1,0.0,0.0
openhab_openhab2.org.openhab.binding.systeminfo.internal.SysteminfoHandlerFactory,0,0,26,1,0.0,0.0
openhab_openhab2.org.openhab.binding.systeminfo.internal.model.SysteminfoInterface,0,45,307,45,0.0,1.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.api.DeviceState,0,132,402,132,0.0,1.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.api.ActionsState,0,36,124,27,0.0,1.3333333333333333
openhab_openhab2.org.openhab.binding.mielecloud.internal.util.OpenHabOsgiTest,0,2,46,2,0.0,1.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.discovery.ThingDiscoveryService,0,7,0,8,0,0.875
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.api.json.DeviceIdentLabel,0,3,48,2,0.0,1.5
openhab_openhab2.org.openhab.binding.mielecloud.internal.util.Website,0,33,79,35,0.0,0.9428571428571428
openhab_openhab2.org.openhab.binding.mielecloud.internal.util.ReflectionUtil,0,12,106,6,0.0,2.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.language.LanguageProvider,0,4,11,9,0.0,0.4444444444444444
openhab_openhab2.org.openhab.binding.mielecloud.internal.config.ThingsTemplateGenerator,0,0,80,10,0.0,0.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.config.OAuthAuthorizationHandler,0,18,45,11,0.0,1.6363636363636365
openhab_openhab2.org.openhab.binding.mielecloud.internal.util.LocaleValidator,0,0,23,4,0.0,0.0
openhab_openhab2.org.openhab.binding.nest.internal.wwn.dto.WWNDevices,0,2,77,1,0.0,2.0
openhab_openhab2.org.openhab.binding.nest.internal.wwn.dto.WWNTopLevelStreamingData,0,2,57,1,0.0,2.0
openhab_openhab2.org.openhab.binding.nest.internal.wwn.dto.BaseWWNDevice,0,6,137,3,0.0,2.0
openhab_openhab2.org.openhab.binding.nest.internal.wwn.dto.WWNThermostat,0,1,516,1,0.0,1.0
openhab_openhab2.org.openhab.binding.nest.internal.wwn.dto.WWNAccessTokenData,0,2,56,1,0.0,2.0
openhab_openhab2.org.openhab.binding.nest.internal.wwn.dto.WWNStructure,0,2,249,1,0.0,2.0
openhab_openhab2.org.openhab.binding.nest.internal.wwn.dto.WWNErrorData,0,2,83,1,0.0,2.0
openhab_openhab2.org.openhab.binding.hue.internal.ApiVersion,0,3,93,2,0.0,1.5
openhab_openhab2.org.openhab.binding.hue.internal.discovery.HueBridgeNupnpDiscovery,0,2,118,2,0.0,1.0
openhab_openhab2.org.openhab.binding.mqtt.homeassistant.MqttOSGiTest,0,1,39,1,0.0,1.0
openhab_openhab2.org.openhab.binding.modbus.tests.AbstractModbusOSGiTest,0,17,146,15,0.0,1.1333333333333333
openhab_openhab2.org.openhab.binding.modbus.internal.handler.ModbusTcpThingHandler,0,2,53,1,0.0,2.0
openhab_openhab2.org.openhab.binding.avmfritz.internal.dto.DeviceListModel,0,36,24,18,0.0,2.0
openhab_openhab2.org.openhab.binding.tradfri.internal.discovery.TradfriDiscoveryService,0,8,103,8,0.0,1.0
openhab_openhab2.org.openhab.binding.deconz.internal.handler.SensorBaseThingHandler,0,0,0,5,0,0.0
openhab_openhab2.org.openhab.binding.deconz.internal.Util,0,1,55,1,0.0,1.0
openhab_openhab2.org.openhab.binding.nibeheatpump.internal.models.VariableInformation,0,4,0,4,0,1.0
openhab_openhab2.org.openhab.binding.nibeheatpump.internal.protocol.NibeHeatPumpProtocolContext,0,2,15,1,0.0,2.0
openhab_openhab2.org.openhab.binding.nibeheatpump.internal.message.ModbusWriteResponseMessage,0,0,52,4,0.0,0.0
openhab_openhab2.org.openhab.binding.nibeheatpump.internal.message.ModbusDataReadOutMessage,0,0,85,1,0.0,0.0
openhab_openhab2.org.openhab.binding.nibeheatpump.internal.message.ModbusReadResponseMessage,0,4,78,3,0.0,1.3333333333333333
openhab_openhab2.org.openhab.binding.nibeheatpump.internal.message.ModbusWriteRequestMessage,0,2,79,2,0.0,1.0
openhab_openhab2.org.openhab.binding.nibeheatpump.internal.message.ModbusReadRequestMessage,0,0,57,2,0.0,0.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.MieleWebserviceConfiguration,0,2,89,1,0.0,2.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.request.RequestFactoryImpl,0,1,66,7,0.0,0.14285714285714285
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.HttpUtil,0,1,0,1,0,1.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.DeviceCache,0,4,20,4,0.0,1.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.exception.TooManyRequestsException,0,0,52,7,0.0,0.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.api.WineStorageDeviceTemperatureState,0,48,135,24,0.0,2.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.api.TransitionState,0,18,95,29,0.0,0.6206896551724138
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.api.CoolingDeviceTemperatureState,0,12,0,6,0,2.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.api.json.ErrorMessage,0,0,44,1,0.0,0.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.api.json.Type,0,4,37,2,0.0,2.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.api.json.DeviceCollection,0,8,60,5,0.0,1.6
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.api.json.ActionsCollection,0,2,60,1,0.0,2.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.api.json.Actions,0,2,70,8,0.0,0.25
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.api.json.Status,0,4,37,2,0.0,2.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.sse.SseStreamParser,0,8,66,8,0.0,1.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.webservice.sse.ExponentialBackoffWithJitter,0,0,58,8,0.0,0.0
openhab_openhab2.org.openhab.binding.mielecloud.internal.auth.OpenHabOAuthTokenRefresher,0,6,91,10,0.0,0.6
openhab_openhab2.org.openhab.binding.velux.internal.things.VeluxExistingProducts,0,2,158,2,0.0,1.0
openhab_openhab2.org.openhab.binding.homematic.internal.model.HmDatapoint,0,3,361,4,0.0,0.75
openhab_openhab2.org.openhab.binding.homematic.internal.communicator.message.RpcRequest,0,0,18,4,0.0,0.0
openhab_openhab2.org.openhab.binding.homematic.internal.handler.SimplePortPool,0,0,60,3,0.0,0.0
openhab_openhab2.org.openhab.binding.homematic.internal.converter.TypeConverter,0,2,14,2,0.0,1.0
openhab_openhab2.org.openhab.binding.homematic.internal.converter.ConverterFactory,0,5,53,3,0.0,1.6666666666666667
openhab_openhab2.org.openhab.binding.boschindego.internal.DeviceStatus,0,0,74,6,0.0,0.0
openhab_openhab2.org.openhab.binding.doorbird.internal.api.DoorbirdInfo,0,4,53,3,0.0,1.3333333333333333
openhab_openhab2.org.openhab.binding.doorbird.internal.api.SipStatus,0,2,57,1,0.0,2.0
openhab_openhab2.org.openhab.binding.groupepsa.internal.things.GroupePSAHandler,0,1,304,1,0.0,1.0
openhab_openhab2.org.openhab.binding.mqtt.generic.tools.ChildMap,0,1,62,1,0.0,1.0
openhab_openhab2.org.openhab.binding.surepetcare.internal.dto.SurePetcareDeviceCurfewList,0,5,54,3,0.0,1.6666666666666667
openhab_openhab2.org.openhab.binding.surepetcare.internal.dto.SurePetcareDevice,0,4,69,2,0.0,2.0
openhab_openhab2.org.openhab.binding.modbus.e3dc.internal.modbus.Parser,0,10,87,10,0.0,1.0
openhab_openhab2.org.openhab.binding.modbus.e3dc.internal.dto.DataConverter,0,1,34,10,0.0,0.1
openhab_openhab2.org.openhab.binding.heos.internal.json.HeosJsonParser,0,16,42,12,0.0,1.3333333333333333
openhab_openhab2.org.openhab.binding.heos.internal.json.dto.HeosObject,0,9,38,6,0.0,1.5
openhab_openhab2.org.openhab.binding.heos.internal.json.dto.HeosResponseObject,0,5,32,4,0.0,1.25
openhab_openhab2.org.openhab.binding.teleinfo.internal.reader.io.serialport.FrameUtil,0,3,38,3,0.0,1.0
openhab_openhab2.org.openhab.binding.http.internal.http.Content,0,10,29,5,0.0,2.0
openhab_openhab2.org.openhab.binding.http.internal.transform.NoOpValueTransformation,0,4,17,2,0.0,2.0
openhab_openhab2.org.openhab.binding.http.internal.converter.GenericItemConverter,0,0,25,3,0.0,0.0
openhab_openhab2.org.openhab.transform.scale.internal.ScaleTransformationService,0,2,153,7,0.0,0.2857142857142857
openhab_openhab2.org.openhab.binding.bluetooth.bluegiga.internal.eir.EirRecord,0,14,0,7,0,2.0
openhab_openhab2.org.openhab.binding.bsblan.internal.helper.BsbLanParameterConverter,0,9,0,9,0,1.0
openhab_openhab2.org.openhab.binding.bsblan.internal.BsbLanHandlerFactory,0,1,20,1,0.0,1.0
openhab_openhab2.org.openhab.binding.bsblan.internal.api.BsbLanApiContentConverter,0,1,24,1,0.0,1.0
openhab_openhab2.org.openhab.binding.sleepiq.api.model.BedSideStatus,0,2,157,2,0.0,1.0
openhab_openhab2.org.openhab.binding.sleepiq.api.model.PauseMode,0,2,82,2,0.0,1.0
openhab_openhab2.org.openhab.binding.sleepiq.api.model.TimeSince,0,6,74,3,0.0,2.0
openhab_openhab2.org.openhab.binding.sleepiq.api.model.SleepersResponse,0,2,47,2,0.0,1.0
openhab_openhab2.org.openhab.binding.sleepiq.api.model.FamilyStatus,0,2,47,2,0.0,1.0
openhab_openhab2.org.openhab.binding.sleepiq.api.model.Bed,0,2,307,2,0.0,1.0
openhab_openhab2.org.openhab.binding.sleepiq.api.model.BedsResponse,0,2,47,2,0.0,1.0
openhab_openhab2.org.openhab.binding.sleepiq.api.model.Sleeper,0,2,333,4,0.0,0.5
openhab_openhab2.org.openhab.binding.sleepiq.api.model.BedStatus,0,2,86,2,0.0,1.0
openhab_openhab2.org.openhab.binding.digitalstrom.internal.lib.util.DSJsonParser,0,0,28,3,0.0,0.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComSecurity2Message,0,2,0,1,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComThermostat3Message,0,32,0,16,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComLighting2Message,0,2,0,1,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComWindMessage,0,2,0,1,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComLighting1Message,0,8,0,4,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComLighting5Message,0,8,0,4,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComLighting6Message,0,2,0,1,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComEnergyMessage,0,2,0,1,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComHumidityMessage,0,2,0,1,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComBBQTemperatureMessage,0,2,93,1,0.0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComTemperatureRainMessage,0,2,0,1,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComChimeMessage,0,2,109,1,0.0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComTemperatureHumidityBarometricMessage,0,2,0,1,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComCurrentMessage,0,2,0,1,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComUVMessage,0,4,0,2,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComRainMessage,0,2,0,1,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComThermostat1Message,0,2,0,1,0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComDateTimeMessage,0,2,95,1,0.0,2.0
openhab_openhab2.org.openhab.binding.rfxcom.internal.messages.RFXComLighting4Message,0,0,0,1,0,0.0
openhab_openhab2.org.openhab.binding.siemensrds.internal.RdsAccessToken,0,3,62,1,0.0,3.0
openhab_openhab2.org.openhab.binding.siemensrds.internal.RdsPlants,0,3,29,1,0.0,3.0
openhab_openhab2.org.openhab.binding.max.internal.command.CubeCommand,0,0,14,2,0.0,0.0
openhab_openhab2.org.openhab.binding.max.internal.command.FCommand,0,2,33,3,0.0,0.6666666666666666
openhab_openhab2.org.openhab.binding.max.internal.command.TCommand,0,3,32,4,0.0,0.75
openhab_openhab2.org.openhab.binding.max.internal.command.ZCommand,0,6,0,5,0,1.2
openhab_openhab2.org.openhab.binding.max.internal.command.SCommand,0,1,0,4,0,0.25
openhab_openhab2.org.openhab.binding.max.internal.message.HMessage,0,0,90,7,0.0,0.0
openhab_openhab2.org.openhab.binding.max.internal.Utils,0,7,100,6,0.0,1.1666666666666667
openhab_openhab2.org.openhab.binding.max.internal.message.FMessage,0,0,43,2,0.0,0.0
openhab_openhab2.org.openhab.binding.max.internal.message.SMessage,0,4,47,3,0.0,1.3333333333333333
openhab_openhab2.org.openhab.binding.max.internal.message.CMessage,0,0,209,3,0.0,0.0
openhab_openhab2.org.openhab.binding.max.internal.message.NMessage,0,0,61,3,0.0,0.0
openhab_openhab2.org.openhab.binding.max.internal.device.DeviceInformation,0,2,33,5,0.0,0.4
openhab_openhab2.org.openhab.binding.max.internal.device.RoomInformation,0,1,36,1,0.0,1.0
openhab_openhab2.org.openhab.binding.max.internal.device.DeviceConfiguration,0,6,91,3,0.0,2.0
openhab_openhab2.org.openhab.binding.bluetooth.bluez.internal.events.BlueZEvent,0,14,52,7,0.0,2.0
openhab_openhab2.org.openhab.binding.smhi.internal.TimeSeries,0,2,62,1,0.0,2.0
openhab_openhab2.org.openhab.binding.smhi.internal.ForecastAggregator,0,2,64,1,0.0,2.0
openhab_openhab2.org.openhab.transform.regex.internal.RegExTransformationService,0,0,48,5,0.0,0.0
openhab_openhab2.org.openhab.binding.dwdunwetter.internal.dto.DwdWarningCache,0,3,30,2,0.0,1.5
openhab_openhab2.org.openhab.binding.dsmr.internal.device.SmartyDecrypter,0,0,169,1,0.0,0.0
openhab_openhab2.org.openhab.binding.dsmr.internal.discovery.DSMRMeterDiscoveryService,0,2,100,2,0.0,1.0
openhab_openhab2.org.openhab.binding.modbus.internal.CascadedValueTransformationImpl,0,12,32,6,0.0,2.0
openhab_openhab2.org.openhab.binding.modbus.internal.AtomicStampedValue,0,15,95,8,0.0,1.875
openhab_openhab2.org.openhab.binding.modbus.internal.profiles.ModbusGainOffsetProfile,0,1,174,2,0.0,0.5
openhab_openhab2.org.openhab.binding.fmiweather.internal.client.FMIResponse,0,10,63,13,0.0,0.7692307692307693
openhab_openhab2.org.openhab.binding.mqtt.internal.ssl.PinTrustManager,0,4,95,3,0.0,1.3333333333333333
openhab_openhab2.org.openhab.binding.mqtt.internal.ssl.PinMessageDigest,0,4,35,2,0.0,2.0
openhab_openhab2.org.openhab.transform.jsonpath.internal.JSonPathTransformationService,0,0,60,11,0.0,0.0
openhab_openhab2.org.openhab.binding.icalendar.internal.logic.AbstractPresentableCalendar,0,8,59,5,0.0,1.6
openhab_openhab2.org.openhab.binding.sensibo.internal.dto.poddetails.PodDetailsDTO,0,1,29,1,0.0,1.0
openhab_openhab2.org.openhab.binding.dmx.internal.Util,0,3,123,3,0.0,1.0
openhab_openhab2.org.openhab.binding.dmx.internal.ValueSet,0,8,145,5,0.0,1.6
openhab_openhab2.org.openhab.binding.dmx.internal.action.FadeAction,0,12,109,6,0.0,2.0
openhab_openhab2.org.openhab.binding.mycroft.internal.api.MycroftConnection,0,1,171,3,0.0,0.3333333333333333
openhab_openhab2.org.openhab.binding.network.internal.toberemoved.cache.ExpiringCacheAsync,0,4,98,3,0.0,1.3333333333333333
openhab_openhab2.org.openhab.binding.network.internal.utils.LatencyParser,0,2,22,3,0.0,0.6666666666666666
openhab_openhab2.org.openhab.binding.network.internal.dhcp.DHCPPacketListenerServer,0,1,98,1,0.0,1.0
openhab_openhab2.org.openhab.binding.network.internal.PresenceDetectionValue,0,12,108,6,0.0,2.0
openhab_openhab2.org.openhab.binding.network.internal.WakeOnLanPacketSender,0,3,134,3,0.0,1.0
openhab_openhab2.org.openhab.binding.tplinksmarthome.internal.CryptUtil,0,0,76,2,0.0,0.0
openhab_openhab2.org.openhab.transform.xslt.internal.XsltTransformationService,0,0,41,1,0.0,0.0
openhab_openhab2.org.openhab.binding.miio.internal.basic.MiIoDeviceActionCondition,0,2,25,1,0.0,2.0
openhab_openhab2.org.openhab.binding.miio.internal.Utils,0,3,108,2,0.0,1.5
openhab_openhab2.org.openhab.binding.miio.internal.basic.Conversions,0,2,0,2,0,1.0
openhab_openhab2.org.openhab.binding.upb.internal.handler.SerialIoThread,0,6,0,3,0,2.0
openhab_openhab2.org.openhab.binding.bluetooth.enoceanble.internal.EnoceanBlePtm215Event,0,16,43,8,0.0,2.0
openhab_openhab2.org.openhab.binding.nanoleaf.internal.model.TouchEvents,0,2,13,1,0.0,2.0
openhab_openhab2.org.openhab.binding.nanoleaf.internal.OpenAPIUtils,0,1,130,1,0.0,1.0
openhab_openhab2.org.openhab.binding.nanoleaf.internal.model.Write,0,2,56,1,0.0,2.0
openhab_openhab2.org.openhab.binding.nanoleaf.internal.model.ControllerInfo,0,9,69,3,0.0,3.0
openhab_openhab2.org.openhab.binding.ihc.internal.ButtonPressDurationDetector,0,8,46,4,0.0,2.0
openhab_openhab2.org.openhab.binding.ihc.internal.SignalLevelConverter,0,1,0,1,0,1.0
openhab_openhab2.org.openhab.binding.ihc.internal.ws.services.IhcTimeService,0,2,18,1,0.0,2.0
openhab_openhab2.org.openhab.binding.ihc.internal.ws.services.IhcAirlinkManagementService,0,2,53,2,0.0,1.0
openhab_openhab2.org.openhab.binding.ihc.internal.ws.services.IhcAuthenticationService,0,4,17,2,0.0,2.0
openhab_openhab2.org.openhab.binding.ihc.internal.ws.services.IhcConfigurationService,0,4,18,2,0.0,2.0
openhab_openhab2.org.openhab.binding.hdpowerview.internal.database.ShadeCapabilitiesDatabase,0,5,247,3,0.0,1.6666666666666667
openhab_openhab2.org.openhab.binding.hdpowerview.internal.builders.AutomationChannelBuilder,0,18,0,14,0,1.2857142857142858
openhab_openhab2.org.openhab.binding.hdpowerview.internal.api.ShadePosition,0,5,0,11,0,0.45454545454545453
openhab_openhab2.org.openhab.binding.hdpowerview.internal.builders.SceneGroupChannelBuilder,0,8,55,6,0.0,1.3333333333333333
openhab_openhab2.org.openhab.binding.hdpowerview.internal.builders.SceneChannelBuilder,0,8,55,6,0.0,1.3333333333333333
openhab_openhab2.org.openhab.persistence.jdbc.db.JdbcBaseDAO,0,1,0,11,0,0.09090909090909091
openhab_openhab2.org.openhab.binding.miele.internal.FullyQualifiedApplianceIdentifier,0,0,41,8,0.0,0.0
openhab_openhab2.org.openhab.binding.miele.internal.DeviceUtil,0,0,81,5,0.0,0.0
openhab_openhab2.org.openhab.binding.mcd.internal.handler.SensorThingHandler,0,1,322,1,0.0,1.0
openhab_openhab2.org.openhab.binding.mcd.internal.util.SensorEventDef,0,1,14,1,0.0,1.0
openhab_openhab2.org.openhab.binding.mikrotik.internal.util.Converter,0,3,0,2,0,1.5
openhab_openhab2.org.openhab.binding.knx.internal.dpt.KNXCoreTypeMapper,0,9,0,12,0,0.75
openhab_openhab2.org.openhab.binding.upnpcontrol.internal.queue.UpnpEntry,0,2,147,1,0.0,2.0
openhab_openhab2.org.openhab.binding.astro.internal.util.DateTimeUtils,0,2,224,1,0.0,2.0
openhab_openhab2.org.openhab.binding.nest.internal.sdm.dto.SDMTraits,0,7,308,7,0.0,1.0
openhab_openhab2.org.openhab.transform.jinja.internal.JinjaTransformationService,0,0,0,7,0,0.0
openhab_openhab2.org.openhab.transform.javascript.internal.JavaScriptTransformationService,0,0,121,7,0.0,0.0
openhab_openhab2.org.openhab.binding.mqtt.homeassistant.internal.HaID,0,4,0,2,0,2.0
openhab_openhab2.org.openhab.persistence.influxdb.internal.ItemToStorePointCreator,0,10,82,6,0.0,1.6666666666666667
openhab_openhab2.org.openhab.persistence.influxdb.internal.influx1.Influx1FilterCriteriaQueryCreatorImpl,0,14,71,7,0.0,2.0
openhab_openhab2.org.openhab.persistence.influxdb.internal.influx2.Influx2FilterCriteriaQueryCreatorImpl,0,0,67,1,0.0,0.0
openhab_openhab2.org.openhab.persistence.influxdb.internal.InfluxDBStateConvertUtils,0,2,127,6,0.0,0.3333333333333333
openhab_openhab2.org.openhab.binding.danfossairunit.internal.DanfossAirUnit,0,0,190,10,0.0,0.0
openhab_openhab2.org.openhab.binding.danfossairunit.internal.CommunicationController,0,0,10,4,0.0,0.0
openhab_openhab2.org.openhab.binding.danfossairunit.internal.ValueCache,0,4,33,5,0.0,0.8
openhab_openhab2.org.openhab.voice.mactts.internal.MacTTSService,0,2,63,3,0.0,0.6666666666666666
openhab_openhab2.org.openhab.voice.mactts.internal.MacTTSVoice,0,0,86,3,0.0,0.0
openhab_openhab2.org.openhab.binding.wundergroundupdatereceiver.internal.WundergroundUpdateReceiverHandler,0,2,132,1,0.0,2.0
openhab_openhab2.org.openhab.binding.wundergroundupdatereceiver.internal.WundergroundUpdateReceiverDiscoveryService,0,6,69,3,0.0,2.0
openhab_openhab2.org.openhab.binding.onewire.internal.handler.OwBaseThingHandler,0,8,303,4,0.0,2.0
openhab_openhab2.org.openhab.binding.onewire.internal.device.DS1923,0,2,37,2,0.0,1.0
openhab_openhab2.org.openhab.binding.onewire.internal.device.DS2423,0,1,27,1,0.0,1.0
openhab_openhab2.org.openhab.binding.onewire.internal.device.DS18x20,0,2,48,2,0.0,1.0
openhab_openhab2.org.openhab.binding.onewire.internal.device.EDS006x,0,5,53,5,0.0,1.0
openhab_openhab2.org.openhab.binding.onewire.internal.device.DS2438,0,7,133,7,0.0,1.0
openhab_openhab2.org.openhab.binding.onewire.internal.Util,0,0,58,2,0.0,0.0
openhab_openhab2.org.openhab.binding.onewire.internal.owserver.OwserverDeviceParameter,0,1,56,1,0.0,1.0
openhab_openhab2.org.openhab.binding.vdr.internal.svdrp.SVDRPVolume,0,2,61,1,0.0,2.0
openhab_openhab2.org.openhab.binding.vdr.internal.svdrp.SVDRPTimerList,0,2,46,1,0.0,2.0
openhab_openhab2.org.openhab.binding.vdr.internal.svdrp.SVDRPWelcome,0,2,75,1,0.0,2.0
openhab_openhab2.org.openhab.binding.vdr.internal.svdrp.SVDRPChannel,0,2,68,1,0.0,2.0
openhab_openhab2.org.openhab.binding.vdr.internal.svdrp.SVDRPDiskStatus,0,2,86,1,0.0,2.0
openhab_openhab2.org.openhab.binding.vdr.internal.svdrp.SVDRPEpgEvent,0,6,0,3,0,2.0
openhab_openhab2.org.openhab.binding.boschshc.internal.services.BoschSHCSystemService,0,0,28,1,0.0,0.0
openhab_openhab2.org.openhab.binding.boschshc.internal.services.AbstractBoschSHCService,0,0,40,1,0.0,0.0
openhab_openhab2.org.openhab.binding.boschshc.internal.services.BoschSHCService,0,2,122,4,0.0,0.5
openhab_openhab2.org.openhab.binding.boschshc.internal.devices.bridge.BoschHttpClient,0,1,217,12,0.0,0.08333333333333333
openhab_openhab2.org.openhab.binding.boschshc.internal.devices.bridge.BoschSslUtil,0,4,115,4,0.0,1.0
openhab_openhab2.org.openhab.binding.enigma2.internal.Enigma2HandlerFactory,0,0,16,4,0.0,0.0
openhab_openhab2.org.openhab.binding.enigma2.internal.actions.Enigma2Actions,0,18,67,19,0.0,0.9473684210526315
openhab_openhab2.org.openhab.binding.fineoffsetweatherstation.internal.service.FineOffsetDataParser,0,0,97,3,0.0,0.0
openhab_openhab2.org.openhab.binding.bluetooth.discovery.internal.BluetoothDiscoveryService,0,17,186,18,0.0,0.9444444444444444
openhab_openhab2.org.openhab.binding.wemo.internal.InsightParser,0,3,102,5,0.0,0.6
openhab_openhab2.org.openhab.binding.wemo.internal.WemoPowerBank,0,0,81,6,0.0,0.0
openhab_openhab2.org.openhab.binding.tr064.internal.dto.config.ChannelTypeDescription,0,2,146,1,0.0,2.0
openhab_openhab2.org.openhab.binding.tradfri.internal.TradfriColor,0,8,131,8,0.0,1.0
openhab_openhab2.org.openhab.binding.tradfri.internal.model.TradfriVersion,0,4,60,5,0.0,0.8
openhab_openhab2.org.openhab.binding.luxom.internal.protocol.LuxomCommand,0,20,76,10,0.0,2.0
openhab_openhab2.org.openhab.binding.luxom.internal.handler.util.PercentageConverter,0,0,20,3,0.0,0.0
openhab_openhab2.org.openhab.binding.paradoxalarm.internal.communication.crypto.EncryptionHandler,0,2,203,1,0.0,2.0
openhab_openhab2.org.openhab.binding.paradoxalarm.internal.communication.messages.CommandPayload,0,0,42,1,0.0,0.0
openhab_openhab2.org.openhab.binding.paradoxalarm.internal.communication.messages.IPayload,0,1,7,1,0.0,1.0
openhab_openhab2.org.openhab.binding.paradoxalarm.internal.util.ParadoxUtil,0,0,170,1,0.0,0.0
openhab_openhab2.org.openhab.binding.neohub.internal.NeoHubWebSocket,0,1,160,1,0.0,1.0
openhab_openhab2.org.openhab.binding.neohub.internal.NeoHubSocket,0,1,61,1,0.0,1.0
openhab_openhab2.org.openhab.binding.neohub.internal.NeoHubInfoResponse,0,6,116,3,0.0,2.0
openhab_openhab2.org.openhab.binding.neohub.internal.NeoHubReadDcbResponse,0,6,34,3,0.0,2.0
openhab_openhab2.org.openhab.binding.neohub.internal.NeoHubLiveDeviceData,0,2,107,1,0.0,2.0
openhab_openhab2.org.openhab.binding.neohub.internal.NeoHubGetEngineersData,0,2,48,1,0.0,2.0
openhab_openhab2.org.openhab.binding.dbquery.internal.dbimpl.influx2.Influx2Database,0,8,69,5,0.0,1.6
openhab_openhab2.org.openhab.binding.dbquery.internal.dbimpl.StringSubstitutionParamsParser,0,0,36,3,0.0,0.0
openhab_openhab2.org.openhab.binding.dbquery.internal.domain.DBQueryJSONEncoder,0,3,68,3,0.0,1.0
openhab_openhab2.org.openhab.binding.revogi.internal.udp.UdpSenderService,0,0,100,2,0.0,0.0
openhab_openhab2.org.openhab.binding.revogi.internal.api.SwitchService,0,0,43,3,0.0,0.0
openhab_openhab2.org.openhab.binding.revogi.internal.api.RevogiDiscoveryService,0,2,28,2,0.0,1.0
openhab_openhab2.org.openhab.binding.netatmo.internal.utils.ChannelTypeUtils,0,1,59,1,0.0,1.0
openhab_openhab2.org.openhab.binding.netatmo.internal.api.dto.NAObject,0,2,21,1,0.0,2.0
openhab_openhab2.org.openhab.binding.netatmo.internal.api.dto.WebhookEvent,0,0,48,1,0.0,0.0
openhab_openhab2.org.openhab.binding.netatmo.internal.api.dto.Dashboard,0,2,106,1,0.0,2.0
openhab_openhab2.org.openhab.binding.mqtt.generic.values.OnOffValue,0,2,68,1,0.0,2.0
openhab_openhab2.org.openhab.binding.mqtt.generic.values.OpenCloseValue,0,2,50,1,0.0,2.0
openhab_openhab2.org.openhab.binding.mqtt.generic.values.NumberValue,0,4,103,2,0.0,2.0
openhab_openhab2.org.openhab.binding.mqtt.generic.values.RollershutterValue,0,4,99,2,0.0,2.0
openhab_openhab2.org.openhab.binding.mqtt.generic.values.PercentageValue,0,12,97,6,0.0,2.0
