Repo,TotalTestabilitySmells,TotalTestSmells,LOC,NoOfTests,TyS_normalized, TS_normalized
mybatis_ibatis-2,375,282,28929,249,12.962770921912268,1.1325301204819278
DroidPlanner_DroneKit-Android,2377,12,52128,200,45.59929404542664,0.06
neo4j-contrib_cypher-dsl,135,91,27144,298,4.973474801061008,0.3053691275167785
nhl_link-rest,843,505,24681,613,34.15582837000122,0.8238172920065253
bitcoin-solutions_multibit-hd,498,153,51522,183,9.665773844183068,0.8360655737704918
SeanTater_uncc2014watsonsim,19,33,5965,40,3.1852472757753563,0.825
pusher_pusher-websocket-java,22,108,5688,183,3.8677918424753868,0.5901639344262295
OAuth-Apis_apis,85,83,6169,86,13.77857027070838,0.9651162790697675
google_closure-stylesheets,1223,2008,41663,2152,29.35458320332189,0.9330855018587361
paksv_teamcity-azure-plugin,1,2,1352,2,0.7396449704142012,1.0
unitsofmeasurement_unit-api,74,115,5309,138,13.938594838952723,0.8333333333333334
reactive-streams_reactive-streams-jvm,16,265,11363,264,1.4080788524157353,1.003787878787879
filoghost_HolographicDisplays,57,2,14699,3,3.8778148173345124,0.6666666666666666
real-logic_simple-binary-encoding,127,122,15400,170,8.246753246753247,0.7176470588235294
hal_circuit,83,25,24209,26,3.4284770126812343,0.9615384615384616
gwizard_gwizard,29,6,1560,6,18.58974358974359,1.0
primecloud-controller-org_primecloud-controller,297,73,104171,99,2.8510813950139675,0.7373737373737373
hawkular_hawkular-metrics,162,123,17220,160,9.40766550522648,0.76875
silb_shiro-jersey,1,8,455,8,2.197802197802198,1.0
ampm_douban-fm-sdk,121,43,5749,50,21.047138632805705,0.86
jelkosz_Kanbanik,52,7,11769,9,4.4183872886396465,0.7777777777777778
nordicway_moji,1,22,952,15,1.050420168067227,1.4666666666666666
marschall_threeten-jpa,79,34,3504,62,22.54566210045662,0.5483870967741935
ulyn_eos,101,9,21000,8,4.809523809523809,1.125
oswetto_Loboevolution,3860,1889,193237,1717,19.97547053618096,1.1001747233546884
serso_android-checkout,44,94,8935,145,4.924454392837157,0.6482758620689655
Stratio_stratio-deep,119,150,18253,174,6.519476250479373,0.8620689655172413
bryanreinero_Firehose,14,2,1998,3,7.007007007007007,0.6666666666666666
cglib_cglib,224,4,13433,4,16.675351745700887,1.0
MSOpenTech_azure-activedirectory-library-for-android,352,353,23005,338,15.301021517061509,1.044378698224852
fluo-io_fluo,785,357,22742,261,34.51763257409199,1.367816091954023
ctron_package-drone,510,116,70451,137,7.23907396630282,0.8467153284671532
ReactiveX_RxNetty,99,4,28071,18,3.526771401090093,0.2222222222222222
sequenceiq_sequenceiq-samples,16,1,3487,15,4.5884714654430745,0.06666666666666667
telefonicaid_fiware-cygnus,157,780,46961,606,3.343199676327165,1.2871287128712872
libgdx_gdx-ai,101,8,21197,10,4.76482521111478,0.8
groupon_odo,205,15,14786,32,13.864466387122954,0.46875
LucidWorks_spark-solr,14,47,4423,45,3.1652724395206873,1.0444444444444445
Talend_tcommon-studio-se,4409,1025,1019076,1215,4.326468290883113,0.8436213991769548
serenity-bdd_serenity-core,3374,1594,109816,2561,30.724120346761858,0.6224131198750488
wikimedia_search-highlighter,83,364,17336,414,4.78772496538994,0.8792270531400966
bodar_utterlyidle,336,231,14446,490,23.259033642530806,0.4714285714285714
OPENNETWORKINGLAB_onos,5404,3671,513724,5192,10.5192671551261,0.7070493066255779
pac4j_pac4j,1007,707,43994,942,22.88948492976315,0.7505307855626328
google_u2f-ref-code,33,27,3398,50,9.711595055915245,0.54
michaelwittig_java-q,96,14,6875,120,13.963636363636363,0.11666666666666667
SAP_cloud-dirigible,2117,179,56529,150,37.449804525111006,1.1933333333333334
andytill_erlyberly,14,11,6140,18,2.2801302931596092,0.6111111111111112
spring-cloud_spring-cloud-cli,5,24,2502,38,1.9984012789768186,0.631578947368421
federicoiosue_Omni-Notes,90,69,8561,120,10.51279056185025,0.575
naver_ngrinder,127,179,38996,223,3.2567442814647656,0.8026905829596412
SnippingToolPlusPlus_SnippingToolPlusPlus,91,9,8162,12,11.149228130360205,0.75
rpau_walkmod-core,285,122,15592,139,18.27860441251924,0.8776978417266187
schema-repo_schema-repo,74,46,5131,35,14.422139933736114,1.3142857142857143
rundeck_rundeck,1228,151,81521,166,15.063603243336074,0.9096385542168675
davityle_ngAndroid,97,28,5742,25,16.89306861720655,1.12
Kixeye_janus,14,32,3932,47,3.560528992878942,0.6808510638297872
headissue_cache2k,214,1029,55651,1362,3.8453936137715403,0.7555066079295154
SurveyMan_SurveyMan,187,74,8528,58,21.92776735459662,1.2758620689655173
pivotalsoftware_pivotal-samples,4,6,392,6,10.204081632653061,1.0
peholmst_vaadin4spring,5,13,1564,33,3.1969309462915603,0.3939393939393939
neo4j-contrib_graph-collections,186,114,12481,53,14.902652031087253,2.150943396226415
digidotcom_XBeeJavaLibrary,451,2852,62506,2600,7.215307330496272,1.096923076923077
jvirtanen_nassau,48,35,2897,37,16.568864342423197,0.9459459459459459
benjiman_expressions,11,41,4391,88,2.505124117513095,0.4659090909090909
Netflix_Prana,5,1,917,7,5.452562704471101,0.14285714285714285
saulmm_Material-Movies,29,5,1905,5,15.223097112860893,1.0
lesaint_damapping,205,148,11045,269,18.560434585785423,0.550185873605948
hazelcast_hazelcast-simulator,86,334,29275,540,2.937660119555935,0.6185185185185185
manuzhang_storm-benchmark,231,36,3244,53,71.20838471023428,0.6792452830188679
rmagen_elastic-gremlin,16,6,2210,6,7.239819004524887,1.0
lilicoding_soot-infoflow-android-iccta,59,8,5480,8,10.766423357664234,1.0
openhab_openhab2,26110,3941,789334,4236,33.07851935935865,0.9303588290840415
GlowstoneMC_Glowstone,308,147,58488,257,5.266037477773218,0.5719844357976653
mayconbordin_streaminer,75,124,26996,172,2.7781893613868722,0.7209302325581395
thechunknetwork_RedisBungee,12,3,1998,3,6.006006006006006,1.0
xtext_seven-languages-xtext,4014,38,74851,29,53.6265380556038,1.3103448275862069
cloudera_cm_ext,66,119,11637,269,5.671564836298015,0.4423791821561338
timolson_cointrader,2063,24,25860,17,79.77571539056459,1.411764705882353
DawnFire-Realms_CommunityBridge,15,157,7597,337,1.9744636040542318,0.4658753709198813
Linfar_TeamCity.SonarQubePlugin,71,19,4267,29,16.639325052730257,0.6551724137931034
conveyal_gtfs-data-manager,17,1,3150,3,5.396825396825397,0.3333333333333333
codecentric_spring-boot-starter-batch-web,14,33,3519,37,3.9784029553850524,0.8918918918918919
teamed_requs,154,6,3497,38,44.03774663997712,0.15789473684210525
tarql_tarql,83,66,2591,105,32.03396372057121,0.6285714285714286
TomasMikula_ReactFX,19,68,13433,103,1.4144271570014144,0.6601941747572816
larsgrefer_android-library,11,3,3428,5,3.208868144690782,0.6
sogyf_mybatis-pagination,14,8,3101,8,4.514672686230249,1.0
fge_throwing-lambdas,4,59,6325,61,0.6324110671936759,0.9672131147540983
lenskit_lenskit,121,519,45311,712,2.6704332281344487,0.7289325842696629
MALfunction84_psi-probe,59,186,27769,280,2.1246713961611867,0.6642857142857143
payara_Payara,13524,1778,778069,1965,17.38149187282876,0.9048346055979644
OpenHFT_Chronicle-Map,700,262,34891,235,20.062480295778283,1.1148936170212767
SignalR_java-client,25,23,6165,37,4.0551500405515,0.6216216216216216
edgedalmacio_phisix,41,27,1360,30,30.147058823529413,0.9
Azure_azure-documentdb-java,8,21,2590,33,3.088803088803089,0.6363636363636364
xerial_sqlite-jdbc,143,307,14470,319,9.882515549412577,0.9623824451410659
totalvoidness_cryptomator,57,33,13762,50,4.141839848859178,0.66
HotelsDotCom_plunger,5,78,3621,126,1.3808340237503451,0.6190476190476191
windy1_google-places-api-java,28,3,2758,2,10.152284263959391,1.5
spring-cloud_spring-cloud-consul,59,125,7052,180,8.36642087351106,0.6944444444444444
DICE-UNC_jargon,1300,744,106946,1512,12.155667346137303,0.49206349206349204
apache_incubator-tamaya,356,609,15931,660,22.3463687150838,0.9227272727272727
PGWelch_com.opendoorlogistics,759,18,96489,18,7.866181637285079,1.0
SonarSource_sonar-findbugs,79,79,3823,93,20.664399686110386,0.8494623655913979
PhantomYdn_wicket-orientdb,231,111,8926,99,25.879453282545374,1.121212121212121
OryxProject_oryx,160,428,15370,381,10.409889394925179,1.1233595800524934
ontometrics_slack-youtrack,26,13,2831,23,9.184033910279053,0.5652173913043478
unchartedsoftware_aperture-tiles,177,241,26693,272,6.630951934964223,0.8860294117647058
Universal-Electricity_ICBM,333,22,34679,19,9.602353009025634,1.1578947368421053
datanucleus_datanucleus-core,4314,4,121209,2,35.59141647897433,2.0
Roanis_atg-tdd,51,9,1677,41,30.41144901610018,0.21951219512195122
snakerflow_snakerflow,71,40,11924,40,5.954377725595438,1.0
stealthly_xml-avro,4,22,679,21,5.891016200294551,1.0476190476190477
novoda_sqlite-provider,44,29,3927,42,11.204481792717086,0.6904761904761905
vladimirvivien_clamshell-cli,28,33,2698,33,10.378057820607857,1.0
awslabs_aws-dynamodb-encryption-java,169,384,15197,299,11.120615911035072,1.2842809364548495
Stratio_deep-spark,119,150,18253,174,6.519476250479373,0.8620689655172413
NoChanceSD_PvPManager,26,10,5142,13,5.056398288603656,0.7692307692307693
lqd-io_liquid-sdk-android,25,23,3655,58,6.839945280437757,0.39655172413793105
wix_petri,159,152,11099,348,14.325614920263087,0.4367816091954023
wgybzbrobot_sns-crm,29,5,2460,9,11.788617886178862,0.5555555555555556
DataDog_jmxfetch,25,58,6531,74,3.82789771857296,0.7837837837837838
geftimov_MapReduce,76,4,3599,9,21.116976938038345,0.4444444444444444
eclipse-jetty_eclipse-jetty-plugin,262,4,12661,3,20.693468130479424,1.3333333333333333
my2iu_Jinq,527,369,16889,303,31.203742080644208,1.2178217821782178
galenframework_galen,139,305,26902,343,5.16690208906401,0.8892128279883382
camunda_camunda-consulting,1815,4493,102292,2591,17.743323036014548,1.7340795059822462
embulk_embulk-output-jdbc,8,4,3888,71,2.05761316872428,0.056338028169014086
kite-sdk_kite,473,970,78219,1322,6.04712410028254,0.7337367624810892
mvarnagiris_financius-public,303,8,16057,13,18.870274646571588,0.6153846153846154
spring-projects_spring-session,49,601,32023,1198,1.5301502045404864,0.501669449081803
netplex_json-smart-v1,74,2,4861,3,15.2232051018309,0.6666666666666666
jonnyzzz_TeamCity.Virtual,20,21,1910,26,10.471204188481675,0.8076923076923077
gravel-st_gravel,885,1917,48939,1965,18.08373689695335,0.9755725190839695
WhisperSystems_WebSocket-Resources,79,12,4328,8,18.253234750462106,1.5
fiji_Stitching,246,11,9688,9,25.392237819983485,1.2222222222222223
apache_stratos,1215,98,110843,203,10.961449978798841,0.4827586206896552
joshlong_boot-examples,6,6,707,3,8.486562942008486,2.0
googlesamples_android-testing,14,57,1991,75,7.031642390758413,0.76
yandex-qatools_hamcrest-pojo-matcher-generator,6,4,711,20,8.438818565400844,0.2
dgageot_simplelenium,19,68,2369,88,8.020261713803292,0.7727272727272727
yammer_breakerbox,17,37,3411,67,4.983875696276752,0.5522388059701493
zk1931_jzab,15,19,10184,21,1.4728986645718773,0.9047619047619048
PayPal_PayPal-Java-SDK,267,25,17183,33,15.538613746144446,0.7575757575757576
dropwizard_dropwizard-protobuf,38,3,1328,25,28.6144578313253,0.12
shazam_fork,53,18,7732,58,6.85463010863942,0.3103448275862069
HearthStats_HearthStats.net-Uploader,322,1,5948,1,54.13584398117014,1.0
spring-projects_spring-xd-modules,1,13,1842,33,0.5428881650380022,0.3939393939393939
vibe-project_vibe-java-server,3,1,1163,1,2.5795356835769563,1.0
chocotan_lolibox,5,4,2030,2,2.4630541871921183,2.0
codeine-cd_codeine,584,57,16744,97,34.87816531294792,0.5876288659793815
wildflyext_wildfly-camel,248,468,43369,777,5.718370264474625,0.6023166023166023
takari_takari-local-repository,8,55,3900,67,2.051282051282051,0.8208955223880597
spotify_crtauth-java,25,14,2202,31,11.353315168029065,0.45161290322580644
nusco_narjillos,67,166,8879,316,7.545894807973871,0.5253164556962026
intercom_intercom-java,97,59,8314,68,11.667067596824634,0.8676470588235294
murraycu_android-galaxyzoo,133,34,6322,42,21.03764631445745,0.8095238095238095
neo4j_neo4j-ogm,982,1350,51852,1432,18.938517318521946,0.9427374301675978
drapostolos_type-parser,9,196,3673,250,2.4503130955622106,0.784
SomMeri_matasano-cryptopals-solutions,84,25,7456,80,11.266094420600858,0.3125
kaazing_k3po,977,1465,45787,1664,21.33793434817743,0.8804086538461539
red5_red5-hls-plugin,2,1,2943,2,0.6795786612300374,0.5
flipkart-incubator_foxtrot,134,201,16920,279,7.919621749408983,0.7204301075268817
phishman3579_java-algorithms-implementation,63,143,38312,193,1.6443934015452077,0.7409326424870466
Crate_crate,3855,4496,384342,7487,10.030129415988885,0.6005075464137839
KronicDeth_intellij-elixir,205,1,41038,1,4.995370144743896,1.0
neuroph_master,297,92,93535,180,3.1752819800074836,0.5111111111111111
devnied_EMV-NFC-Paycard-Enrollment,515,137,6951,98,74.0900589843188,1.3979591836734695
jbruchanov_AnUitor,31,11,3022,14,10.258107213765719,0.7857142857142857
Kixeye_chassis,113,91,10273,111,10.999707972354717,0.8198198198198198
spring-projects_spring-integration-aws,41,45,8383,55,4.890850530836216,0.8181818181818182
orientechnologies_orientdb-lucene,11,22,4887,26,2.250869654184571,0.8461538461538461
nginx-clojure_nginx-clojure,811,77,30828,85,26.307253146490204,0.9058823529411765
jMetal_jMetal,316,466,69931,940,4.51873990075932,0.4957446808510638
sitewhere_sitewhere,194,14,33763,13,5.745934899149957,1.0769230769230769
eclipse_leshan,331,344,41851,498,7.90901053738262,0.6907630522088354
jboss-gpe_processFlowProvision,138,17,8714,17,15.836584806059214,1.0
Apereo-Learning-Analytics-Initiative_OpenDashboard,46,6,8233,5,5.587270739706061,1.2
lumongo_lumongo,1228,19,57567,19,21.331665711258186,1.0
GumTreeDiff_gumtree,111,101,14259,162,7.784557121817799,0.6234567901234568
norecha_pokubot,25,2,2075,6,12.048192771084338,0.3333333333333333
sualeh_magnetictrackparser,14,38,900,27,15.555555555555555,1.4074074074074074
poetix_protonpack,5,18,3081,86,1.6228497241155468,0.20930232558139536
freemarker_fmpp,147,9,14814,12,9.923045767517213,0.75
gridkit_nanocloud,632,585,50721,603,12.460322154531653,0.9701492537313433
jackpf_ApkDownloader,1874,1,29397,1,63.74800149675137,1.0
jparkie_GivesMeHopeAndroidClient,108,40,3059,46,35.305655442955214,0.8695652173913043
outbrain_ob1k,109,177,19794,218,5.50671920784076,0.8119266055045872
xhanin_jarup,2,15,1083,29,1.8467220683287164,0.5172413793103449
kristian-lange_MechArg,305,351,19488,417,15.650656814449919,0.841726618705036
Cascading_cascading-hive,15,60,4787,98,3.133486526007938,0.6122448979591837
Cloudslab_CloudSimEx,62,85,14405,89,4.30406108989934,0.9550561797752809
ReactiveX_RxSwing,2,39,2434,41,0.8216926869350862,0.9512195121951219
appium_java-client,84,150,18250,280,4.602739726027397,0.5357142857142857
jvirtanen_parity,89,18,8394,49,10.602811532046701,0.3673469387755102
pusher_pusher-http-java,54,62,4766,69,11.330255979857323,0.8985507246376812
JorgeCastilloPrz_Corleone,3,8,2295,16,1.3071895424836601,0.5
spring-projects_spring-integration-kafka,14,57,5941,57,2.35650563878135,1.0
welovecoding_editorconfig-netbeans,123,39,4948,55,24.858528698464024,0.7090909090909091
cegeka_batchers,94,83,4681,148,20.081179235206154,0.5608108108108109
ysc_word,80,48,10865,42,7.363092498849517,1.1428571428571428
larsga_Duke,111,459,16965,592,6.542882404951371,0.7753378378378378
pedrovgs_Algorithms,2,47,6942,354,0.28810141169691733,0.1327683615819209
indexiatech_antiquity,86,54,4781,39,17.987868646726625,1.3846153846153846
marcosvidolin_doco,6,6,845,6,7.100591715976331,1.0
nenick_AndroidAppDevelopment,6,64,3752,71,1.5991471215351811,0.9014084507042254
SimonVT_cathode,330,1,19275,5,17.120622568093385,0.2
HiddenStage_divide,206,35,11405,38,18.062253397632617,0.9210526315789473
caskdata_coopr,511,540,43323,616,11.79512037485862,0.8766233766233766
douglascraigschmidt_POSA-14,97,32,10685,52,9.078146934955544,0.6153846153846154
emory-courses_cs323,1,20,3561,26,0.2808199943836001,0.7692307692307693
Ullink_simple-slack-api,16,30,4612,40,3.4692107545533393,0.75
fiji_TrackMate,1451,108,41876,59,34.64991880790907,1.8305084745762712
pardom_ollie,35,13,2932,17,11.937244201909959,0.7647058823529411
digitalfondue_lavagna,91,329,18057,439,5.0395968322534195,0.7494305239179955
ddavison_conductor,9,14,504,14,17.857142857142858,1.0
valchkou_cassandra-driver-mapping,6,84,4902,91,1.2239902080783354,0.9230769230769231
CIRDLES_Topsoil,106,10,8451,23,12.542894332031713,0.43478260869565216
ShifuML_guagua,283,13,18692,11,15.140166916327841,1.1818181818181819
apache_metamodel,2660,530,59647,377,44.59570472949184,1.4058355437665782
kuujo_copycat,2387,646,104644,502,22.810672374909217,1.2868525896414342
spring-projects_spring-integration-java-dsl,64,104,19163,95,3.3397693471794603,1.0947368421052632
dobrynya_nomin,26,3,2845,3,9.13884007029877,1.0
jmrozanec_cron-utils,480,524,11285,539,42.53433761630483,0.9721706864564007
basis-technology-corp_tcl-regex-java,5,52,2913,73,1.7164435290078957,0.7123287671232876
GoogleCloudPlatform_bigdata-interop,574,1095,37478,1070,15.315651849084796,1.0233644859813085
lucaspouzac_contiperf,40,62,4682,72,8.543357539513028,0.8611111111111112
Stratio_stratio-cassandra,1846,1006,162814,1287,11.338091318928347,0.7816627816627817
pulsarIO_realtime-analytics,126,14,11534,9,10.924224033292873,1.5555555555555556
rejasupotaro_octodroid,39,5,1619,9,24.088943792464484,0.5555555555555556
codefollower_Tomcat-Research,9422,3062,527406,3299,17.864794863918878,0.9281600484995454
h2oai_h2o,2012,361,101477,278,19.827152950914986,1.2985611510791366
pavel4n_wowdoge.org,1946,420,50909,280,38.22506825905046,1.5
SharedKnowledge_SharkFW,590,53,23176,47,25.45736969278564,1.127659574468085
kishida_sqlparser,56,36,1638,36,34.18803418803419,1.0
jcabi_jcabi-http,229,77,6689,108,34.23531170578562,0.7129629629629629
simon-heinen_SimpleUi,139,1,21885,1,6.351382225268448,1.0
nemerosa_ontrack,68,100,16918,230,4.01938763447216,0.43478260869565216
bonigarcia_dualsub,146,23,3912,17,37.32106339468303,1.3529411764705883
RuedigerMoeller_kontraktor,292,105,37905,120,7.703469199314075,0.875
wildfly_wildfly-core,10227,5733,499927,4835,20.456986720061128,1.1857290589451912
google_domaintest,87,41,5437,57,16.001471399668937,0.7192982456140351
passy_scdl,113,28,5728,54,19.727653631284916,0.5185185185185185
jagornet_dhcp,249,60,29283,66,8.503227128367994,0.9090909090909091
iilab_PanicButton,65,56,6698,101,9.704389369961183,0.5544554455445545
holodeck-b2b_Holodeck-B2B,447,441,32278,285,13.848441663052233,1.5473684210526315
Netflix_aegisthus,66,3,4015,4,16.438356164383563,0.75
subchen_jetbrick-template-2x,505,123,9826,157,51.39426012619581,0.7834394904458599
pilehvar_ADW,6,6,2330,6,2.575107296137339,1.0
mozilla_MozStumbler,335,50,20749,61,16.145356402718203,0.819672131147541
guardianproject_NetCipher,76,33,5880,29,12.92517006802721,1.1379310344827587
mcupak_beacon-of-beacons,33,32,5042,42,6.545021816739389,0.7619047619047619
oyachai_HearthSim,113,424,31746,479,3.5595035595035593,0.8851774530271399
jlinn_quartz-redis-jobstore,13,62,5521,66,2.35464589748234,0.9393939393939394
damiencarol_jsr203-hadoop,25,48,2634,74,9.491268033409263,0.6486486486486487
LordH3lmchen_TwitchTools,11,4,4210,3,2.6128266033254155,1.3333333333333333
nulab_backlog4j,12,95,15257,139,0.786524218391558,0.6834532374100719
TeamCohen_ProPPR,172,58,12330,69,13.949716139497161,0.8405797101449275
google_truth,1163,2609,45654,2961,25.474219126473038,0.8811212428233705
serenity-bdd_serenity-demos,9,24,1829,23,4.920721705850191,1.0434782608695652
JetBrains_youtrack.mylyn.connector,61,1,8159,1,7.476406422355681,1.0
abel533_ECharts,20,26,18473,26,1.0826611811833486,1.0
greenmail-mail-test_greenmail,161,139,15691,162,10.260658976483334,0.8580246913580247
denimgroup_threadfix,907,348,91585,427,9.903368455533112,0.8149882903981265
pastekit_twist,42,83,5387,84,7.796547243363653,0.9880952380952381
buremba_rakam,85,38,11497,50,7.393233017308863,0.76
Tillerino_Tillerinobot,87,159,12992,234,6.696428571428571,0.6794871794871795
emicklei_rendersnake,30,1,14799,2,2.027163997567403,0.5
twotoasters_multi-column-list-adapter,5,3,403,4,12.40694789081886,0.75
opensciencemap_vtm,717,24,39326,51,18.232212785434573,0.47058823529411764
elastic_elasticsearch-river-couchdb,3,12,1192,11,2.5167785234899327,1.0909090909090908
dbfit_dbfit,60,142,9760,289,6.147540983606557,0.4913494809688581
idok_jscs-plugin,15,2,853,4,17.584994138335286,0.5
elastic_elasticsearch-river-wikipedia,2,2,926,2,2.159827213822894,1.0
jkazama_ddd-java,26,20,3168,14,8.207070707070708,1.4285714285714286
bywan_trello-java-wrapper,81,82,4542,87,17.833553500660503,0.9425287356321839
glazedlists_glazedlists,226,988,102244,1073,2.2103986541997576,0.9207828518173345
englishtown_vertx-cassandra,62,38,3512,64,17.65375854214123,0.59375
enonic_xp,2042,3147,185422,4789,11.012716937580223,0.657130925036542
Instagram_ig-json-parser,85,31,4095,43,20.757020757020758,0.7209302325581395
mbernste_machine-learning,20,1,6048,1,3.306878306878307,1.0
vert-x3_codegen,633,519,25494,393,24.829371616851024,1.3206106870229009
google_closure-templates,5124,3372,171214,3340,29.92745920310255,1.0095808383233533
pantsbuild_intellij-pants-plugin,97,12,12723,12,7.623988053132123,1.0
socketIo4Netty_socketIo4j,40,24,2883,60,13.87443635102324,0.4
beothorn_webGrude,5,1,642,2,7.788161993769471,0.5
OpenMRS_openmrs-module-fhir,599,114,14604,115,41.01615995617639,0.991304347826087
jitsi_jigasi,205,12,16061,8,12.763837868127762,1.5
srikalyc_Sql4D,729,3,5262,3,138.54047890535918,1.0
HubTurbo_HubTurbo,159,371,23586,520,6.741287204273721,0.7134615384615385
elibom_jogger,86,102,5252,78,16.374714394516374,1.3076923076923077
fizzed_java-stork,22,48,3069,25,7.168458781362007,1.92
extjwnl_extjwnl,353,291,18390,270,19.19521479064709,1.0777777777777777
xpqiu_fnlp,551,46,32832,41,16.78240740740741,1.1219512195121952
moznion_java-mysql-diff,6,13,1353,9,4.434589800443459,1.4444444444444444
vert-x3_service-proxy,50,101,6983,158,7.1602463124731495,0.6392405063291139
gwtbootstrap3_gwtbootstrap3,417,3,29412,3,14.177886576907385,1.0
elastic_elasticsearch-transport-memcached,5,1,768,1,6.510416666666667,1.0
WASdev_standards.jsr352.jbatch,279,52,16567,51,16.840707430433994,1.0196078431372548
Kixeye_kixmpp,138,44,7147,30,19.308800895480623,1.4666666666666666
Rayman2200_PDFA3,398,6,13392,5,29.719235364396656,1.2
bither_bitherj,723,44,24440,53,29.58265139116203,0.8301886792452831
OpenSilk_Orpheus,870,87,71187,137,12.221332546672848,0.635036496350365
Wolfgang-Schuetzelhofer_jcypher,1290,363,50994,196,25.297093775738322,1.8520408163265305
pcingola_SnpEff,1211,667,52490,620,23.07106115450562,1.0758064516129033
mirkosertic_FXDesktopSearch,18,8,3215,10,5.598755832037325,0.8
magarena_magarena,1381,3,71567,3,19.296603183031284,1.0
SmartBear_JCeleryWorker,2,7,1674,9,1.1947431302270013,0.7777777777777778
etsy_Conjecture,9,24,5295,25,1.6997167138810199,0.96
goodow_realtime-store,7,17,4263,24,1.6420361247947455,0.7083333333333334
airbnb_AirMapView,8,2,2565,10,3.1189083820662766,0.2
Cardshifter_Cardshifter,51,21,13811,24,3.6927087104481933,0.875
lessthanoptimal_ejml,176,925,74571,1342,2.3601668208821125,0.6892697466467959
nicklondhe_newsindexer,10,61,1330,34,7.518796992481203,1.7941176470588236
google_rich-test-results,1,5,189,18,5.291005291005291,0.2777777777777778
ribot_easy-adapter,3,17,1445,34,2.0761245674740483,0.5
lightcouch_LightCouch,7,25,3794,57,1.845018450184502,0.43859649122807015
tuplejump_stargate-core,58,16,7912,17,7.330637007077857,0.9411764705882353
meyerjp3_psychometrics,419,285,46213,237,9.066712829723238,1.2025316455696202
levigo_jbig2-imageio,174,50,8288,46,20.994208494208493,1.0869565217391304
nightscout_android-uploader,140,65,6377,190,21.95389681668496,0.34210526315789475
reines_dropwizard-debpkg-maven-plugin,26,53,4827,64,5.386368344727574,0.828125
HdrHistogram_HdrHistogram,80,77,12995,64,6.156213928434013,1.203125
netizen539_civcraft,2271,2,48074,1,47.23967217206806,2.0
wso2_siddhi,1485,1593,95321,1263,15.578938534006147,1.2612826603325415
FasterXML_jackson-dataformat-cbor,45,2,2886,3,15.592515592515593,0.6666666666666666
subchen_jetbrick-template-1x,437,27,10456,36,41.794185156847746,0.75
Netflix_Nicobar,42,62,7787,70,5.393604725825093,0.8857142857142857
igniterealtime_Spark,2501,5,89403,6,27.974452758855968,0.8333333333333334
mulesoft-labs_quartz-mongodb,2,6,887,7,2.254791431792559,0.8571428571428571
smartparam_smartparam,57,120,19043,476,2.9932258572703883,0.25210084033613445
HadoopGenomics_Hadoop-BAM,136,143,8395,141,16.20011911852293,1.0141843971631206
dropwizard_metrics,482,577,27327,751,17.63823324916749,0.7683089214380826
igniterealtime_jxmpp,54,59,6900,76,7.826086956521739,0.7763157894736842
igniterealtime_Smack,1944,426,122178,695,15.911211511074006,0.6129496402877698
Talend_tdi-studio-se,8968,572,1899809,1022,4.720474531913471,0.5596868884540117
google_google-http-java-client,568,147,28108,101,20.20777002988473,1.4554455445544554
Mashape_Astronode-Broadcaster,4,3,771,2,5.188067444876784,1.5
wso2_carbon-identity,7858,1,755627,4,10.399310771055031,0.25
rkday_jsipp,6,11,2341,26,2.5630072618539086,0.4230769230769231
ks-no_eventstore2,165,85,12799,102,12.891632158762404,0.8333333333333334
SonarCommunity_sonar-csharp,199,454,15055,595,13.218199933576885,0.7630252100840336
chenlb_mmseg4j-core,14,13,1833,44,7.637752318603383,0.29545454545454547
poetix_octarine,77,32,5387,93,14.293669946166698,0.34408602150537637
RNCryptor_JNCryptor,14,21,2414,34,5.79950289975145,0.6176470588235294
jlpoolen_libreveris,572,142,99288,190,5.761018451373781,0.7473684210526316
ic3fox_jawr,328,537,46829,717,7.004206794934762,0.7489539748953975
javaee-samples_javaee7-samples,151,297,36426,445,4.145390655026629,0.6674157303370787
awslabs_aws-sdk-java-resources,78,40,16496,17,4.728419010669253,2.3529411764705883
whois-server-list_public-suffix-list,58,21,1606,24,36.1145703611457,0.875
the-blue-alliance_the-blue-alliance-android,500,393,34799,451,14.3682289720969,0.8713968957871396
kohlschutter_junixsocket,151,300,28540,324,5.290819901892081,0.9259259259259259
jindrapetrik_jpexs-decompiler,4365,399,215180,383,20.285342503950183,1.04177545691906
linux-china_plantuml-gist,1,2,1155,2,0.8658008658008658,1.0
spearal_spearal-java,15,38,5236,35,2.8647822765469826,1.0857142857142856
sneerteam_sneer,33,1,4068,2,8.112094395280236,0.5
sarl_sarl,2946,1105,234423,3283,12.567026273019286,0.3365823941516905
abel533_Mapper,198,450,30729,496,6.443424777897101,0.907258064516129
AppliedEnergistics_Applied-Energistics-2,1357,60,79223,101,17.12886409249839,0.594059405940594
apache_incubator-brooklyn,3452,1914,221733,2687,15.568273554229636,0.7123185708969111
digitalbuddha_AndroidStarter,1184,2,2417,2,489.8634671079851,1.0
Ecwid_consul-api,34,12,7346,22,4.6283691805063985,0.5454545454545454
ajohnston9_ciscorouter,13,9,2254,9,5.767524401064774,1.0
TannerPerrien_picasso-transformations,68,1,5386,3,12.625324916450056,0.3333333333333333
OpenHFT_Chronicle-Queue,446,475,26005,430,17.150547971543933,1.1046511627906976
caskdata_cdap,6241,2240,400602,2670,15.57905352444571,0.8389513108614233
