Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
serenity-bdd_serenity-demos,net.thucydides.showcase.junit.pages,CartPage,convertToOrderCostSummary,Long Statement,The length of the statement "double grandTotal=Double.parseDouble(summaryElement.findBy("//div[@class='multi-shop-cart-payment']//tr[6]//span[@class='currency-value'] | //div[@class='multi-shop-cart-payment']//tr[7]//span[@class='currency-value']").getText());" is 231.,36
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.steps,PetStoreSteps,i_add_the_pet_to_the_store,Long Statement,The length of the statement "String jsonPet="{\"id\": " + id + " ` \"name\": \""+ pet.getName()+ "\"` \"photoUrls\": []` \"status\": \""+ pet.getStatus()+ "\"}";" is 132.,28
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.steps,PetStoreSteps,pets_should_be_available,Long Statement,The length of the statement "rest().get("http://petstore.swagger.io/v2/pet/{id}"`pet.getId()).then().statusCode(200).and().body("name"`equalTo(pet.getName()));" is 130.,43
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.steps,PetStoreSteps,pets_should_be_available,Magic Number,The method contains a magic number: 200,43
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.steps.serenity,BuyerSteps,should_see_shop_search_result_summary_of,Long Statement,The length of the statement "assertThat(searchResultsPage.getResultSummary()).containsIgnoringCase(String.valueOf(count)).containsIgnoringCase(shopName);" is 124.,43
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.steps.serenity,BuyerSteps,should_see_item_in_cart,Long Statement,The length of the statement "assertThat(cartPage.getOrderCostSummaries().stream().anyMatch(order -> order.getName().equals(selectedItem.getName()))).isTrue();" is 129.,65
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.model,ListingItem,hashCode,Magic Number,The method contains a magic number: 31,36
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.model,ListingItem,hashCode,Magic Number,The method contains a magic number: 32,36
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.pages,ListingPage,tumblrIcon,Magic Number,The method contains a magic number: 2,89
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.pages,ListingPage,facebookIcon,Magic Number,The method contains a magic number: 5,93
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.pages,ListingPage,waitForTooLong,Magic Number,The method contains a magic number: 2,106
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.pages,SearchResultsPage,selectListing,Long Statement,The length of the statement "String name=getDriver().findElements(By.xpath("//div[@id='content']//div[@class='clearfix']//div[1]/a//div[contains(@class`'card-title')]")).get(listingNumber).getText();" is 170.,44
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.pages,SearchResultsPage,selectListing,Long Statement,The length of the statement "double price=Double.parseDouble(getDriver().findElements(By.xpath("//div[@id='content']//div[@class='clearfix']//div[1]/a//span[contains(@class`'currency text')]")).get(listingNumber).getText());" is 195.,44
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.pages,SearchResultsPage,selectListing,Long Statement,The length of the statement "List<WebElement> listingCards=getDriver().findElements(By.cssSelector(".listing-card:nth-child(" + listingNumber + ")"));" is 121.,44
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.pages,HomePage,waitForKeywordToBeUpdatedTo,Long Statement,The length of the statement "waitForCondition().withTimeout(5`TimeUnit.SECONDS).pollingEvery(250`TimeUnit.MILLISECONDS).until(keywordFieldIsUpdatedTo(keyword));" is 131.,31
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.pages,HomePage,waitForKeywordToBeUpdatedTo,Magic Number,The method contains a magic number: 5,31
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.pages,HomePage,waitForKeywordToBeUpdatedTo,Magic Number,The method contains a magic number: 250,31
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.pages,CartPage,convertToOrderCostSummary,Long Statement,The length of the statement "String name=summaryElement.find(By.xpath("//div[@class='cart-listing-list']//a[contains(@class`'listing-title')]")).getText();" is 126.,36
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.pages,CartPage,convertToOrderCostSummary,Long Statement,The length of the statement "double itemTotal=Double.parseDouble(summaryElement.findBy("//div[@class='multi-shop-cart-payment']//tr[1]//span[@class='currency-value']").getText());" is 150.,36
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.pages,CartPage,convertToOrderCostSummary,Long Statement,The length of the statement "double shipping=Double.parseDouble(summaryElement.findBy("//tr//*[contains(.` 'Shipping')]/following-sibling::td[1]//span[2]").getText());" is 138.,36
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.pages,CartPage,convertToOrderCostSummary,Long Statement,The length of the statement "double grandTotal=Double.parseDouble(summaryElement.findBy("//div[@class='multi-shop-cart-payment']//tr[6]//span[@class='currency-value'] | //div[@class='multi-shop-cart-payment']//tr[7]//span[@class='currency-value']").getText());" is 231.,36
serenity-bdd_serenity-demos,net.thucydides.showcase.cucumber.junit.shopping_cart,AddStuffToTheShoppingCartTest,add_a_leather_jacket_to_the_cart,Magic Number,The method contains a magic number: 2,19
serenity-bdd_serenity-demos,net.serenitybdd.demo.steps,PetStoreSteps,i_add_the_pet_to_the_store,Long Statement,The length of the statement "String jsonPet="{\"id\": " + id + " ` \"name\": \""+ pet.getName()+ "\"` \"photoUrls\": []` \"status\": \""+ pet.getStatus()+ "\"}";" is 132.,37
serenity-bdd_serenity-demos,net.serenitybdd.demo.steps,PetStoreSteps,pets_should_be_available,Long Statement,The length of the statement "rest().get("http://petstore.swagger.io/v2/pet/{id}"`pet.getId()).then().statusCode(200).and().body("name"`equalTo(pet.getName()));" is 130.,52
serenity-bdd_serenity-demos,net.serenitybdd.demo.steps,PetStoreSteps,pets_should_be_available,Magic Number,The method contains a magic number: 200,52
serenity-bdd_serenity-demos,net.serenitybdd.demo.steps.serenity,BuyerSteps,should_see_item_in_cart,Long Statement,The length of the statement "assertThat(cartPage.getOrderCostSummaries().stream().anyMatch(order -> order.getName().equals(selectedItem.getName()))).isTrue();" is 129.,66
serenity-bdd_serenity-demos,net.serenitybdd.demo.model,ListingItem,hashCode,Magic Number,The method contains a magic number: 31,36
serenity-bdd_serenity-demos,net.serenitybdd.demo.model,ListingItem,hashCode,Magic Number,The method contains a magic number: 32,36
serenity-bdd_serenity-demos,net.serenitybdd.demo.pages,ListingPage,tumblrIcon,Magic Number,The method contains a magic number: 2,83
serenity-bdd_serenity-demos,net.serenitybdd.demo.pages,ListingPage,facebookIcon,Magic Number,The method contains a magic number: 5,87
serenity-bdd_serenity-demos,net.serenitybdd.demo.pages,ListingPage,waitForTooLong,Magic Number,The method contains a magic number: 2,100
serenity-bdd_serenity-demos,net.serenitybdd.demo.pages,SearchResultsPage,selectListing,Long Statement,The length of the statement "double price=Double.parseDouble(listingCard.findBy(".card-price").getText().split("\\s")[0].replace("$"`"").replace("`"`""));" is 125.,41
serenity-bdd_serenity-demos,net.serenitybdd.demo.pages,HomePage,enterSearchTerms,Long Statement,The length of the statement "withTimeoutOf(10`TimeUnit.SECONDS).waitForPresenceOf(By.xpath("//div[@class='as-suggestion'][contains(.`'" + keyword.toLowerCase() + "')]"));" is 141.,21
serenity-bdd_serenity-demos,net.serenitybdd.demo.pages,HomePage,enterSearchTerms,Magic Number,The method contains a magic number: 10,21
serenity-bdd_serenity-demos,net.serenitybdd.demo.pages,HomePage,waitForKeywordToBeUpdatedTo,Long Statement,The length of the statement "waitForCondition().withTimeout(5`TimeUnit.SECONDS).pollingEvery(250`TimeUnit.MILLISECONDS).until(keywordFieldIsUpdatedTo(keyword));" is 131.,27
serenity-bdd_serenity-demos,net.serenitybdd.demo.pages,HomePage,waitForKeywordToBeUpdatedTo,Magic Number,The method contains a magic number: 5,27
serenity-bdd_serenity-demos,net.serenitybdd.demo.pages,HomePage,waitForKeywordToBeUpdatedTo,Magic Number,The method contains a magic number: 250,27
serenity-bdd_serenity-demos,net.serenitybdd.demos.todos.steps,AddATodoItem,performAs,Long Statement,The length of the statement "actor.attemptsTo(Enter.theValue(thingToDo).into(ToDoList.NEW_TODO_FIELD)`Hit.the(RETURN).keyIn(ToDoList.NEW_TODO_FIELD));" is 121.,19
serenity-bdd_serenity-demos,net.serenitybdd.demos.todos.steps,DisplayedItems,answeredBy,Long Statement,The length of the statement "return BrowseTheWeb.as(actor).findAll(ToDoList.TODO_ITEMS).stream().map(WebElementFacade::getText).collect(Collectors.toList());" is 128.,18
serenity-bdd_serenity-demos,net.serenitybdd.demos.todos.jbehave.stepdefinitions,DeleteTodoStepDefinitions,theBrowserBelowingTo,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@5be86750,60
serenity-bdd_serenity-demos,net.serenity.samples.batch.junit.steps.serenity,UserActionSteps,action,Magic Number,The method contains a magic number: 50,80
serenity-bdd_serenity-demos,net.serenity.samples.batch.junit.steps.serenity,UserActionSteps,action,Magic Number,The method contains a magic number: 200,80
serenity-bdd_serenity-demos,net.serenity.samples.batch.junit.steps.serenity,MailActivationSteps,action,Magic Number,The method contains a magic number: 50,41
serenity-bdd_serenity-demos,net.serenity.samples.batch.junit.steps.serenity,MailActivationSteps,action,Magic Number,The method contains a magic number: 200,41
serenity-bdd_serenity-demos,net.serenity.samples.batch.junit.features.registration,UserActivationProcessTest,should_activate_user_account,Long Statement,The length of the statement "final ActivationMail activation=new ActivationMail(user.getEmail()`String.valueOf(ThreadLocalRandom.current().nextLong()));" is 123.,23
serenity-bdd_serenity-demos,net.serenity.samples.batch.junit.features.registration,UserActivationProcessTest,should_send_notification_to_user,Long Statement,The length of the statement "final ActivationMail activation=new ActivationMail(user.getEmail()`String.valueOf(ThreadLocalRandom.current().nextLong()));" is 123.,38
serenity-bdd_serenity-demos,net.serenity.samples.batch.junit.model,User,hashCode,Magic Number,The method contains a magic number: 31,41
serenity-bdd_serenity-demos,net.serenity.samples.batch.junit.model,ActivationMail,hashCode,Magic Number,The method contains a magic number: 31,41
serenity-bdd_serenity-demos,net.serenity.samples.parameterized,TestSteps,action,Magic Number,The method contains a magic number: 50,38
serenity-bdd_serenity-demos,net.serenity.samples.parameterized,TestSteps,action,Magic Number,The method contains a magic number: 200,38
serenity-bdd_serenity-demos,net.serenity.samples.retries,TestSteps,action,Magic Number,The method contains a magic number: 50,31
serenity-bdd_serenity-demos,net.serenity.samples.retries,TestSteps,action,Magic Number,The method contains a magic number: 200,31
serenity-bdd_serenity-demos,net.serenity.samples.retries,SampleTest,shouldExecuteThisTest,Magic Number,The method contains a magic number: 2,22
serenity-bdd_serenity-demos,net.serenity.samples.retries,SampleTest,shouldExecuteThisTestTwo,Magic Number,The method contains a magic number: 2,30
serenity-bdd_serenity-demos,net.serenity.samples.retries,SampleTest,shouldExecuteThisTestThree,Magic Number,The method contains a magic number: 2,38
serenity-bdd_serenity-demos,net.serenity.samples.retries,SampleTest,shouldExecuteThisTestLast,Magic Number,The method contains a magic number: 2,46
